,avg_metallic_valence,avg_Density_(g/mL),avg_outer_shell_electrons,avg_Critical_Temperature,range_1st_ionization_potential_(kJ/mol),range_Pauling_Electronegativity,avg_l_quantum_number,avg_valence_d,range_families,range_Nagle_electonegativity,avg_Number_of_unfilled_d_valence_electrons,avg_Melting_point_(K),range_Molar_Heat_Capacity(J/mol_K),avg_abs_valence,range_metallic_valence,avg_families,range_Critical_Temperature,range_Mendele_Number,range_heat_of_fusion_(kJ/mol)_,range_Atomic_Radus,avg_thermal_conductivity_(W/(m_K))_,avg_Boiling_Point_(K),avg_heat_of_fusion_(kJ/mol)_,avg_Molar_Denstiy_(mol/ml),range_thermal_conductivity_(W/(m_K))_,avg_Molar_Heat_Capacity(J/mol_K),avg_Atomic_Radus,range_Gordy_electonegativity,range_Density_(g/mL),avg_Zunger_radii_sum,range_specific_heat_(J/g_K)_,avg_1st_ionization_potential_(kJ/mol),range_Boiling_Point_(K),avg_Cohesive_energy,avg_specific_heat_(J/g_K)_,avg_heat_atomization(kJ/mol),avg_Mendele_Number,sum_valence_d,avg_Gordy_electonegativity,avg_gilmor_number_of_valence_electron,avg_heat_of_vaporization_(kJ/mol)_,range_gilmor_number_of_valence_electron,avg_valence_p,sum_specific_heat_(J/g_K)_,range_Zunger_radii_sum,avg_polarizability(A^3),range_Melting_point_(K),sum_Density_(g/mL),avg_Number_of_unfilled_p_valence_electrons,avg_Nagle_electonegativity,avg_number_of_valence_electrons,avg_Pauling_Electronegativity,avg_Allred-Rockow_electronegativity,avg_Atomic_Weight,range_Molar_Denstiy_(mol/ml),range_group,range_abs_valence,sum_thermal_conductivity_(W/(m_K))_,sum_heat_of_fusion_(kJ/mol)_,range_Cohesive_energy,avg_Covalent_Radius,range_heat_atomization(kJ/mol),sum_outer_shell_electrons,range_heat_of_vaporization_(kJ/mol)_,avg_group,sum_polarizability(A^3),range_Covalent_Radius,range_Atomic_Weight,avg_Atomic_Number,sum_valence_p,avg_Period,range_Allred-Rockow_electronegativity,range_polarizability(A^3),avg_ionic_radius,sum_Critical_Temperature,range_l_quantum_number,sum_metallic_valence,avg_Orbital_Radius(pm),sum_heat_of_vaporization_(kJ/mol)_,sum_Molar_Denstiy_(mol/ml),sum_Cohesive_energy,sum_heat_atomization(kJ/mol),range_Atomic_Number,sum_Number_of_unfilled_d_valence_electrons,sum_abs_valence,range_Orbital_Radius(pm),range_number_of_valence_electrons,sum_Melting_point_(K),sum_Orbital_Radius(pm),sum_Atomic_Weight,sum_Zunger_radii_sum,sum_Boiling_Point_(K),sum_Molar_Heat_Capacity(J/mol_K),sum_Mendele_Number,sum_Atomic_Radus,avg_valence_s,sum_valence_f,avg_Number_of_unfilled_s_valence_electrons,sum_Atomic_Number,sum_Covalent_Radius,range_ionic_radius,sum_1st_ionization_potential_(kJ/mol),sum_Gordy_electonegativity,sum_ionic_radius,sum_Nagle_electonegativity,sum_group,sum_Number_of_unfilled_s_valence_electrons,sum_number_of_valence_electrons,sum_Pauling_Electronegativity,range_valence_d,avg_valence_f,range_Period,sum_l_quantum_number,range_Number_of_unfilled_d_valence_electrons,avg_Number_of_unfilled_f_valence_electrons,sum_Allred-Rockow_electronegativity,range_outer_shell_electrons,sum_gilmor_number_of_valence_electron,sum_Number_of_unfilled_p_valence_electrons,sum_Period,sum_families,range_valence_f,range_Number_of_unfilled_p_valence_electrons,range_valence_p,sum_Number_of_unfilled_f_valence_electrons,sum_valence_s,range_Number_of_unfilled_f_valence_electrons,range_Number_of_unfilled_s_valence_electrons,range_valence_s
1270,2.333333333333333,2.8699999999999997,5.166666666666666,2509.0833333333335,463.0,1.63,1.0,0.1666666666666666,5.0,1.4600000000000002,9.833333333333332,565.6166666666666,5.074571999999996,3.5,2.0,6.249999999999999,13556.0,80.0,15.44,1.31,7.661666666666666,1130.7833333333333,3.2899999999999996,0.0566999999999999,53.76,23.666214333333333,1.0825,2.9715999999999996,9.88,1.6225,0.65,930.0,4510.0,3.1316666666666664,0.6366666666666666,300.16666666666663,74.5,2.0,5.246533333333333,5.166666666666666,63.42166666666666,4.0,3.1666666666666665,7.64,3.88,7.508333333333333,1705.9,34.44,2.833333333333333,2.2041666666666666,5.166666666666666,2.2725,2.2741666666666664,53.17984166666666,0.03,14.0,2.0,91.94,39.48,4.48,1.1541666666666666,412.0,62.0,504.6,13.583333333333332,90.1,0.8999999999999999,201.0681,23.833333333333332,38.0,3.5,1.63,29.200000000000003,1.15,30109.0,2.0,28.0,99.51666666666668,761.06,0.6804,37.58,3602.0,75.0,118.0,42.0,102.6,4.0,6787.4,1194.2,638.1581,19.47,13569.4,283.994572,894.0,12.99,2.0,0.0,0.0,286.0,13.85,1.0,11160.0,62.9584,13.8,26.450000000000003,163.0,0.0,62.0,27.27,2.0,0.0,4.0,12.0,2.0,13.999999999999998,27.29,4.0,62.0,34.0,42.0,75.0,0.0,4.0,4.0,168.0,24.0,0.0,0.0,0.0
1271,1.2000000000000002,1.416,4.3999999999999995,3804.548,765.0,2.49,1.0,0.4,5.0,2.56,9.6,627.9100000000001,11.57,3.2,4.0,5.4,15345.42,79.0,15.23,1.71,11.458,1097.55,4.882,0.024,35.269999999999996,19.07,1.078,5.229999999999999,4.54,1.44,0.6200000000000001,1030.0,3470.0,2.886,0.7160000000000001,276.20000000000005,62.39999999999999,2.0,6.321999999999999,4.3999999999999995,115.046,4.0,2.4,3.58,2.74,8.914000000000001,1878.4,7.08,3.6000000000000005,2.6300000000000003,4.8,2.5620000000000003,2.634,36.7,0.09,14.0,2.0,57.29,24.41,3.13,1.094,306.0,22.0,417.59,10.8,44.57,1.19,71.62,16.8,12.0,3.0,2.65,26.81,1.04,19022.74,2.0,6.0,93.26,575.23,0.12,14.43,1381.0,30.0,48.0,16.0,138.6,4.0,3139.55,466.2999999999999,183.5,7.2,5487.75,95.35,312.0,5.390000000000001,2.0,0.0,0.0,84.0,5.470000000000001,1.4,5150.0,31.61,5.199999999999999,13.15,54.0,0.0,24.0,12.81,2.0,0.0,3.0,5.0,2.0,14.0,13.17,4.0,22.0,18.0,15.0,27.0,0.0,4.0,4.0,70.0,10.0,0.0,0.0,0.0
1272,2.4000000000000004,3.0519999999999996,4.3999999999999995,3130.2000000000003,451.0,1.63,1.0,0.4,5.0,1.4300000000000002,9.6,865.03,3.5199999999999996,3.2,2.0,5.4,7336.0,80.0,15.179999999999998,1.31,11.762,1692.17,6.072,0.056,35.029999999999994,23.846,1.378,2.49,4.4399999999999995,1.8680000000000003,0.4399999999999999,837.8,3932.3,3.3040000000000003,0.54,322.0,63.2,2.0,4.872,4.3999999999999995,151.08,4.0,2.4,2.7,2.11,10.840000000000002,1739.2,15.26,3.6000000000000005,1.94,4.8,2.004,2.01,55.010000000000005,0.04,14.0,2.0,58.81,30.36,4.53,1.2919999999999998,445.0,22.0,572.2,10.8,54.2,0.8999999999999999,59.15,25.200000000000003,12.0,3.8,1.63,24.700000000000003,1.31,15651.0,2.0,12.0,117.18,755.4,0.28,16.52,1610.0,24.0,48.0,16.0,102.6,4.0,4325.15,585.9,275.05,9.34,8460.849999999999,119.23,316.0,6.890000000000001,2.0,0.0,0.0,126.0,6.46,1.0,4189.0,24.36,6.55,9.7,54.0,0.0,24.0,10.02,2.0,0.0,2.0,5.0,2.0,14.0,10.05,4.0,22.0,18.0,19.0,27.0,0.0,4.0,4.0,70.0,10.0,0.0,0.0,0.0
1273,2.103076923076923,4.268461538461539,4.461538461538462,2670.5876923076926,597.0,1.94,1.3846153846153846,1.6153846153846154,3.0,2.3600000000000003,8.384615384615385,886.7500000000001,11.65,4.076923076923077,5.78,5.846153846153847,10095.42,39.0,31.380000000000003,1.52,10.66923076923077,1447.9192307692308,7.777692307692308,0.0464153846153846,57.47,19.04118553846154,0.9746153846153848,5.029999999999999,16.6,1.2307692307692308,0.78,1091.1538461538462,5608.0,3.5323076923076924,0.6984615384615386,338.3846153846154,72.92307692307693,21.0,6.932892307692308,5.307692307692308,168.56000000000003,3.0,2.4615384615384617,9.08,2.3200000000000003,4.670769230769231,3214.4,55.49,3.5384615384615383,2.7353846153846155,6.076923076923077,2.7053846153846157,2.831538461538462,50.36275384615385,0.14,11.0,2.0,138.70000000000002,101.11,5.4799999999999995,0.9823076923076924,533.0,58.0,739.59,12.230769230769232,60.720000000000006,0.6599999999999999,164.9479,21.923076923076923,32.0,3.076923076923077,2.2699999999999996,12.31,0.9153846153846156,34717.64,1.0,27.34,78.92307692307693,2191.28,0.6034,45.92,4399.0,65.0,109.0,53.0,96.3,2.0,11527.75,1026.0,654.7158,16.0,18822.95,247.535412,948.0,12.67,2.0,28.0,0.0,285.0,12.77,0.85,14185.0,90.1276,11.9,35.56,159.0,0.0,79.0,35.17,5.0,2.153846153846154,4.0,18.0,5.0,11.846153846153848,36.81,4.0,69.0,46.0,40.0,76.0,14.0,4.0,4.0,154.0,26.0,14.0,0.0,0.0
1274,1.4285714285714284,4.742857142857143,4.857142857142857,3038.985714285714,553.0,1.94,1.2857142857142856,0.8571428571428571,3.0,2.3600000000000003,9.142857142857142,973.15,10.612705999999998,3.7142857142857144,5.0,6.142857142857142,10095.42,39.0,31.380000000000003,1.52,16.45,1692.435714285714,9.185714285714283,0.0262,57.47,17.752201714285714,0.9142857142857144,1.796199999999999,16.6,1.1328571428571428,0.78,1156.0,5608.0,4.185714285714285,0.6971428571428572,401.2857142857143,75.85714285714286,6.0,7.856799999999999,5.142857142857142,214.72142857142856,3.0,2.857142857142857,4.880000000000001,2.3200000000000003,4.307142857142857,3214.4,33.2,3.142857142857143,2.9457142857142857,5.7142857142857135,2.8857142857142857,2.9614285714285717,63.12797142857143,0.0917,11.0,1.0,115.15,64.3,5.4799999999999995,0.9157142857142856,533.0,34.0,739.59,12.857142857142858,30.15,0.6499999999999999,164.9479,26.571428571428573,20.0,3.142857142857143,2.2699999999999996,12.31,0.8428571428571427,21272.9,1.0,10.0,72.51428571428572,1503.05,0.1834,29.3,2809.0,65.0,64.0,26.0,96.3,1.0,6812.05,507.6,441.8958,7.93,11847.05,124.265412,531.0,6.4,2.0,28.0,0.0,186.0,6.41,0.85,8092.0,54.99759999999999,5.9,20.62,90.0,0.0,40.0,20.2,3.0,4.0,4.0,9.0,3.0,10.0,20.73,4.0,36.0,22.0,22.0,43.0,14.0,4.0,4.0,70.0,14.0,14.0,0.0,0.0
1275,2.6917647058823526,6.092352941176472,4.8235294117647065,2604.1176470588234,411.0,1.08,1.1176470588235294,2.7058823529411766,3.0,1.2300000000000002,7.294117647058823,769.9029411764707,3.799828999999999,3.1764705882352944,3.0,6.1764705882352935,8936.0,40.0,29.880000000000003,1.12,17.786470588235296,1541.9558823529412,5.805176470588235,0.0633058823529411,57.23,23.96557223529412,1.171764705882353,1.912,14.53,1.5658823529411765,0.58,875.1764705882354,4980.299999999999,3.239411764705882,0.5064705882352941,315.3529411764706,80.47058823529412,46.0,5.655576470588235,4.9411764705882355,132.36470588235292,3.0,2.823529411764706,8.61,1.69,5.205882352941176,2883.2000000000003,103.57,3.1764705882352944,2.133529411764706,5.176470588235294,2.227058823529412,2.254470588235294,90.12935294117646,0.0335,11.0,3.0,302.37,98.688,6.22,1.1705882352941177,600.0,82.0,733.2,14.0,88.5,0.4599999999999999,172.3133,38.0,48.0,4.0588235294117645,1.2499999999999998,10.2,1.2647058823529411,44270.0,1.0,45.76,100.07058823529412,2250.2000000000003,1.0762,55.07,5361.0,65.0,124.0,54.0,60.30000000000001,3.0,13088.35,1701.2,1532.199,26.62,26213.25,407.414728,1368.0,19.92,2.0,84.0,0.0,646.0,19.9,0.8999999999999999,14878.0,96.1448,21.5,36.27,238.0,0.0,88.0,37.86,10.0,4.9411764705882355,3.0,19.0,10.0,9.058823529411764,38.326,4.0,84.0,54.0,69.0,105.0,14.0,4.0,4.0,154.0,34.0,14.0,0.0,0.0
1276,1.816470588235294,4.960000000000001,4.470588235294118,3149.551764705882,569.0,1.94,1.3529411764705883,1.8823529411764703,3.0,2.3600000000000003,8.117647058823529,964.185294117647,10.612705999999998,3.2941176470588234,5.44,5.9411764705882355,10095.42,39.0,31.380000000000003,1.52,60.72529411764705,1733.2088235294118,9.112941176470589,0.0380470588235294,400.97,18.32651905882353,0.9517647058823528,4.709999999999999,16.6,1.2005882352941175,0.78,1116.9411764705883,5608.0,4.011764705882353,0.6729411764705883,384.88235294117646,75.11764705882354,32.0,7.39324705882353,4.8235294117647065,212.35941176470587,4.0,2.588235294117647,11.44,2.3200000000000003,4.381764705882352,3214.4,84.32000000000001,3.4117647058823524,2.8164705882352945,6.352941176470589,2.802352941176471,2.868823529411765,60.40538823529412,0.14,11.0,4.0,1032.33,154.92,5.4799999999999995,0.9594117647058822,533.0,76.0,739.59,12.823529411764708,74.49,0.6499999999999999,164.9479,25.76470588235294,44.0,3.1764705882352944,2.2699999999999996,12.31,0.888235294117647,53542.38,1.0,30.880000000000003,76.3764705882353,3610.11,0.6468,68.19999999999999,6543.0,65.0,138.0,56.0,96.3,6.0,16391.15,1298.4,1026.8916,20.41,29464.55,311.55082400000003,1277.0,16.18,1.8823529411764703,56.0,0.1176470588235294,438.0,16.31,0.85,18988.0,125.6852,15.1,47.88,218.0,2.0,108.0,47.64,10.0,3.2941176470588234,4.0,23.0,10.0,10.705882352941176,48.77,5.0,82.0,58.0,54.0,101.0,14.0,4.0,4.0,182.0,32.0,14.0,1.0,1.0
1277,1.7696551724137932,4.933793103448276,4.517241379310345,3136.2075862068964,569.0,1.94,1.3448275862068966,1.7586206896551726,3.0,2.3600000000000003,8.241379310344827,965.2672413793103,10.612705999999998,3.3448275862068964,5.44,5.9655172413793105,10095.42,39.0,31.380000000000003,1.52,55.38172413793103,1728.2879310344829,9.121724137931034,0.0366172413793103,400.97,18.257204896551723,0.9472413793103448,4.709999999999999,16.6,1.1924137931034484,0.78,1121.655172413793,5608.0,4.0327586206896555,0.6758620689655173,386.8620689655172,75.20689655172414,51.0,7.449193103448275,4.862068965517241,212.6444827586207,4.0,2.6206896551724137,19.6,2.3200000000000003,4.372758620689655,3214.4,143.08,3.3793103448275863,2.8320689655172413,6.275862068965518,2.812413793103448,2.88,60.733975862068974,0.14,11.0,4.0,1606.07,264.53000000000003,5.4799999999999995,0.9541379310344827,533.0,131.0,739.59,12.827586206896552,126.81000000000002,0.6499999999999999,164.9479,25.86206896551724,76.0,3.1724137931034484,2.2699999999999996,12.31,0.8827586206896552,90950.02,1.0,51.32,75.91034482758621,6166.69,1.0619,116.95,11219.0,65.0,239.0,97.0,96.3,6.0,27992.75,2201.4,1761.2853,34.58,50120.35,529.458942,2181.0,27.47,1.896551724137931,98.0,0.1034482758620689,750.0,27.67,0.85,32528.0,216.02659999999997,25.6,82.13,372.0,3.0,182.0,81.56,10.0,3.3793103448275863,4.0,39.0,10.0,10.620689655172416,83.52000000000001,5.0,141.0,98.0,92.0,173.0,14.0,4.0,4.0,308.0,55.0,14.0,1.0,1.0
1278,3.665,6.470000000000001,3.625,3971.125,255.0,1.08,1.5,4.125,3.0,1.2300000000000002,5.875,1110.175,2.5627059999999986,2.375,3.4400000000000004,5.5,8936.0,40.0,29.880000000000003,1.12,157.6975,2136.25,9.70375,0.0939625,400.73,23.60783825,1.23375,2.9138,14.53,1.66375,0.57,874.5,4980.299999999999,3.74625,0.515,364.0,74.0,33.0,5.119225,4.125,210.3875,4.0,2.0,4.12,1.69,5.6000000000000005,2883.2000000000003,51.760000000000005,4.0,1.96875,7.75,2.19,2.15625,62.484737499999994,0.08,11.0,4.0,1261.58,77.63,5.25,1.2,503.0,29.0,733.2,12.75,44.8,0.3599999999999999,148.8779,28.0,16.0,3.75,1.2499999999999998,10.2,1.1875,31769.0,1.0,29.32,102.825,1683.1,0.7517,29.97,2912.0,57.0,47.0,19.0,60.30000000000001,6.0,8881.4,822.5999999999999,499.8778999999999,13.31,17090.0,188.862706,592.0,9.87,1.625,14.0,0.375,224.0,9.6,0.4499999999999999,6996.0,40.9538,9.5,15.75,102.0,3.0,62.0,17.52,10.0,1.75,3.0,12.0,10.0,12.25,17.25,5.0,33.0,32.0,30.0,44.0,14.0,4.0,4.0,98.0,13.0,14.0,1.0,1.0
1279,4.0,8.3,3.5,5188.095,641.0,1.54,1.5,1.5,3.0,1.86,8.5,1666.2,10.762705999999998,3.0,2.0,5.5,10123.81,34.0,31.24,1.44,28.765,2887.75,15.98,0.04585,57.47,19.951352999999997,1.28,0.3061999999999996,16.6,1.665,0.9,1081.5,5620.799999999999,6.51,0.5900000000000001,627.5,65.0,3.0,6.7269000000000005,4.0,372.895,2.0,1.5,1.1800000000000002,2.25,7.1,3205.9,16.6,4.5,2.19,5.0,2.27,2.205,97.47895,0.0917,10.0,0.0,57.53,31.96,3.1799999999999997,1.065,309.0,7.0,740.21,10.0,14.2,0.6299999999999999,166.9379,40.0,3.0,4.0,1.7299999999999998,12.0,1.05,10376.19,1.0,8.0,96.7,745.79,0.0917,13.02,1255.0,66.0,17.0,6.0,89.20000000000002,0.0,3332.4,193.4,194.9579,3.33,5775.5,39.902705999999995,130.0,2.56,2.0,14.0,0.0,80.0,2.13,0.7999999999999999,2163.0,13.4538,2.1,4.38,20.0,0.0,10.0,4.54,3.0,7.0,4.0,3.0,3.0,7.0,4.41,3.0,8.0,9.0,8.0,11.0,14.0,3.0,3.0,14.0,4.0,14.0,0.0,0.0
1280,2.6666666666666665,5.533333333333333,4.333333333333333,3510.2566666666667,641.0,1.94,1.3333333333333333,1.0,3.0,2.3600000000000003,9.0,1129.05,10.762705999999998,3.333333333333333,5.0,5.999999999999999,10123.81,39.0,31.380000000000003,1.52,19.186666666666667,1955.2166666666665,10.726666666666668,0.0305666666666666,57.47,18.207568666666663,1.0133333333333332,1.796199999999999,16.6,1.2666666666666666,0.9,1159.0,5620.799999999999,5.213333333333333,0.7,501.33333333333326,72.33333333333333,3.0,7.2746,4.666666666666666,249.73333333333332,3.0,2.333333333333333,2.1,2.3200000000000003,4.996666666666666,3214.4,16.6,3.6666666666666665,2.6666666666666665,5.333333333333333,2.6599999999999997,2.673333333333333,70.3193,0.0917,11.0,1.0,57.56,32.18,5.4799999999999995,0.9533333333333333,533.0,13.0,740.21,12.0,14.989999999999998,0.6499999999999999,166.9379,29.333333333333332,7.0,3.333333333333333,2.2699999999999996,12.31,0.8999999999999999,10530.77,1.0,8.0,79.46666666666667,749.1999999999999,0.0917,15.64,1504.0,66.0,27.0,10.0,96.3,1.0,3387.15,238.4,210.9579,3.8,5865.65,54.622705999999994,217.0,3.04,2.0,14.0,0.0,88.0,2.86,0.85,3477.0,21.8238,2.7,8.0,36.0,0.0,16.0,7.98,3.0,4.666666666666666,4.0,4.0,3.0,9.333333333333332,8.02,4.0,14.0,11.0,10.0,18.0,14.0,4.0,4.0,28.0,6.0,14.0,0.0,0.0
1281,2.915,7.572500000000001,4.375,2811.625,411.0,1.08,1.125,4.125,3.0,1.2300000000000002,5.875,817.6750000000001,3.799828999999999,2.75,3.0,5.875,8936.0,40.0,29.880000000000003,1.12,24.610000000000003,1720.0,6.36325,0.0632875,57.23,24.515274125,1.275,1.912,14.53,1.7368750000000002,0.58,816.0,4980.299999999999,3.1425,0.42125,305.5,78.5,33.0,5.4949,4.5,159.3125,3.0,2.375,3.37,1.69,5.9375,2883.2000000000003,60.580000000000005,3.625,1.99875,4.75,2.085,2.133375,115.297225,0.0335,11.0,3.0,196.88,50.906,6.22,1.2374999999999998,600.0,35.0,733.2,13.5,47.5,0.4599999999999999,172.3133,47.5,19.0,4.5,1.2499999999999998,10.2,1.3937499999999998,22493.0,1.0,23.32,107.625,1274.5,0.5063,25.14,2444.0,65.0,47.0,22.0,60.30000000000001,3.0,6541.400000000001,861.0,922.3778,13.895,13760.0,196.122193,628.0,10.2,2.0,56.0,0.0,380.0,9.9,0.8999999999999999,6528.0,43.9592,11.15,15.990000000000002,108.0,0.0,38.0,16.68,10.0,7.0,3.0,9.0,10.0,7.0,17.067,4.0,36.0,29.0,36.0,47.0,14.0,4.0,4.0,56.0,16.0,14.0,0.0,0.0
1282,2.888,6.942000000000001,4.6,3304.2000000000003,411.0,1.08,1.2000000000000002,2.6,3.0,1.2300000000000002,7.4,1000.63,3.799828999999999,3.2,3.0,6.0,8936.0,40.0,29.880000000000003,1.12,20.882,1916.37,8.1804,0.06598,57.23,24.042507,1.2400000000000002,1.912,14.53,1.665,0.58,870.0,4980.299999999999,3.706,0.48,360.20000000000005,77.6,13.0,5.7571200000000005,4.8,187.3,3.0,2.6,2.4,1.69,5.880000000000001,2883.2000000000003,34.71,3.4000000000000004,2.064,5.199999999999999,2.172,2.1798,96.30824,0.0335,11.0,3.0,104.41,40.902,6.22,1.184,600.0,23.0,733.2,13.2,29.4,0.4599999999999999,172.3133,40.4,13.0,4.2,1.2499999999999998,10.2,1.27,16521.0,1.0,14.44,103.24,936.5,0.3298999999999999,18.53,1801.0,65.0,37.0,16.0,60.30000000000001,3.0,5003.15,516.2,481.5412,8.325000000000001,9581.85,120.212535,388.0,6.2,2.0,28.0,0.0,202.0,5.92,0.8999999999999999,4350.0,28.7856,6.35,10.32,66.0,0.0,26.0,10.86,10.0,5.6000000000000005,3.0,6.0,10.0,8.4,10.899,4.0,24.0,17.0,21.0,30.0,14.0,4.0,4.0,42.0,10.0,14.0,0.0,0.0
1283,3.617142857142857,7.068571428571429,3.2857142857142856,4286.285714285714,372.0,1.35,1.7142857142857142,4.285714285714286,4.0,1.23,5.7142857142857135,1025.2928571428572,4.4565611999999994,3.0,3.4400000000000004,5.142857142857142,6713.0,60.0,6.36,1.22,173.6657142857143,2128.292857142857,10.002857142857142,0.0931142857142857,400.48,25.2666516,1.384285714285714,2.0999999999999996,4.170000000000001,1.9828571428571429,0.2,803.8571428571429,2545.0,3.128571428571429,0.3257142857142857,297.7142857142857,69.71428571428571,30.0,4.785428571428572,3.8571428571428568,192.12857142857143,4.0,1.7142857142857142,2.28,2.6,8.142857142857142,1148.0,49.48,4.285714285714286,1.7914285714285714,7.714285714285714,2.0785714285714283,1.99,83.77933428571427,0.0882,13.0,9.0,1215.66,70.02000000000001,1.59,1.3157142857142856,162.0,23.0,293.2,12.0,57.0,0.4300000000000001,95.37533999999998,36.285714285714285,12.0,4.285714285714286,1.34,21.7,1.3214285714285714,30004.0,2.0,25.32,115.74285714285712,1344.9,0.6518,21.9,2084.0,36.0,40.0,21.0,85.7,8.0,7177.05,810.1999999999999,586.45534,13.88,14898.05,176.86656119999998,488.0,9.69,1.5714285714285712,9.0,0.4285714285714285,254.0,9.21,0.6000000000000001,5627.0,33.498000000000005,9.25,12.54,84.0,3.0,54.0,14.55,10.0,1.2857142857142856,2.0,12.0,10.0,12.714285714285715,13.93,5.0,27.0,30.0,30.0,36.0,9.0,4.0,4.0,89.0,11.0,9.0,1.0,1.0
1284,3.617142857142857,7.69,1.5714285714285712,4531.428571428572,300.0,0.9000000000000001,1.7142857142857142,8.571428571428571,3.0,1.0,1.4285714285714284,1124.9357142857143,4.4565611999999994,3.0,3.4400000000000004,4.7142857142857135,6141.0,61.0,6.689999999999998,1.02,174.45000000000002,2258.921428571429,14.63142857142857,0.0888285714285714,398.65,25.373794457142857,1.4699999999999998,1.7800000000000002,2.7200000000000006,2.1457142857142855,0.2,773.0,2240.2,3.012857142857143,0.2742857142857142,284.8571428571429,70.14285714285714,60.0,4.648285714285715,3.8571428571428568,198.49285714285713,4.0,1.7142857142857142,1.92,2.22,8.871428571428572,915.5,53.83,4.285714285714286,1.6928571428571428,7.714285714285714,1.8857142857142857,1.874285714285714,104.62504857142856,0.09,13.0,9.0,1221.15,102.42,1.86,1.3971428571428572,192.0,11.0,278.34999999999997,12.0,62.1,0.24,95.37533999999998,44.0,12.0,4.7142857142857135,1.07,20.0,1.4285714285714286,31720.0,2.0,25.32,124.0142857142857,1389.4500000000005,0.6218000000000001,21.09,1994.0,36.0,10.0,21.0,66.4,8.0,7874.55,868.0999999999999,732.3753399999999,15.02,15812.45,177.61656119999998,491.0,10.29,1.5714285714285712,9.0,0.4285714285714285,308.0,9.78,0.3999999999999999,5411.0,32.538,10.0,11.85,84.0,3.0,54.0,13.2,10.0,1.2857142857142856,2.0,12.0,10.0,12.714285714285715,13.12,1.0,27.0,30.0,33.0,33.0,9.0,4.0,4.0,89.0,11.0,9.0,1.0,1.0
1285,1.3729411764705883,2.7682352941176473,4.647058823529412,2773.2329411764704,745.0,2.24,1.4117647058823528,0.8823529411764707,4.0,2.54,9.11764705882353,741.3970588235294,13.886561199999996,4.764705882352942,5.78,6.0,9295.42,58.0,31.78,1.77,25.68,1337.8558823529413,7.0729411764705885,0.0255058823529411,137.97,17.98959543529412,0.9388235294117648,4.819999999999999,10.2,1.2694117647058825,0.74,1115.1764705882354,4795.0,3.5294117647058827,0.7147058823529413,337.6470588235294,73.64705882352942,15.0,7.150941176470588,5.294117647058823,146.86588235294118,3.0,2.823529411764706,12.15,3.42,5.816470588235295,2835.4,47.06,3.1764705882352944,2.9047058823529417,5.647058823529411,2.9505882352941177,2.9358823529411766,46.92180470588235,0.11,13.0,5.0,436.56,120.24,4.2,0.9582352941176472,409.0,79.0,594.59,12.705882352941178,98.88,0.8600000000000001,142.92533999999998,20.705882352941178,48.0,3.0,2.5199999999999996,24.71,0.8852941176470588,47144.96,2.0,23.34,79.47058823529412,2496.7200000000003,0.4336,60.0,5740.0,57.0,155.0,81.0,132.5,3.0,12603.75,1351.0,797.67068,21.58,22743.55,305.8231224,1252.0,15.96,1.823529411764706,18.0,0.1764705882352941,352.0,16.29,1.15,18958.0,121.566,15.05,49.379999999999995,216.0,3.0,96.0,50.16,5.0,1.0588235294117647,4.0,24.0,5.0,12.941176470588236,49.91,5.0,90.0,54.0,51.0,102.0,9.0,4.0,4.0,220.0,31.0,9.0,1.0,1.0
1286,2.2857142857142856,5.837142857142857,4.285714285714286,4081.142857142857,394.0,1.35,1.857142857142857,0.0,4.0,1.25,9.999999999999998,904.5785714285714,3.3365611999999985,5.857142857142857,1.0,5.285714285714286,6713.0,64.0,4.11,1.28,5.454285714285714,1805.8642857142856,8.224285714285713,0.0540142857142857,13.38,26.520974628571427,1.5614285714285714,0.7599,3.4400000000000004,2.4114285714285715,0.14,778.4285714285713,2545.0,2.8285714285714283,0.26,266.2857142857142,62.71428571428571,0.0,5.502299999999999,4.7142857142857135,136.5857142857143,3.0,2.2857142857142856,1.82,2.65,13.414285714285713,1148.0,40.86,3.714285714285714,1.78,4.7142857142857135,1.971428571428571,1.855714285714286,112.2365257142857,0.0254999999999999,13.0,5.0,38.18,57.57000000000001,2.1899999999999995,1.3814285714285717,211.0,30.0,293.2,10.428571428571429,93.9,0.6900000000000002,79.96533999999998,47.0,16.0,4.857142857142857,1.34,23.9,1.4214285714285713,28568.0,2.0,16.0,129.25714285714284,956.1,0.3781,19.799999999999997,1864.0,31.0,70.0,41.0,90.8,3.0,6332.050000000001,904.8,785.6556799999998,16.880000000000003,12641.05,185.6468224,439.0,10.93,2.0,25.0,0.0,329.0,9.67,0.7000000000000002,5449.0,38.516099999999994,9.95,12.46,73.0,0.0,33.0,13.8,0.0,3.571428571428571,2.0,13.0,0.0,10.428571428571429,12.990000000000002,4.0,33.0,26.0,34.0,37.0,9.0,4.0,4.0,73.0,14.0,9.0,0.0,0.0
