Formula,Material ID,formula_unit_mass,volume,density,estimate_density
Mg5B3O9F,mp-560026,1267.8040127999998,698.9004665527352,3.0122144608524106,3.0122161540380974
MgCu2GeS4,mp-2222834,352.29699999999997,157.84828631548194,3.706108854275235,3.7061109375035524
MgCu2SiS4,mp-1205334,615.4849999999999,303.15496762818077,3.371334784326635,3.371336679376231
MgF2,mp-1249,124.6036128,64.91790990921109,3.187243199654242,3.1872449912247407
MgGeN2,mp-7798,499.8336,188.12025622947417,4.412035345023502,4.412037825057772
MgO,mp-1265,40.3044,18.4427700910204,3.6289033819523207,3.6289054217829304
MgSe,mp-1018040,206.52999999999997,105.19956856773545,3.260005132094054,3.2600069645645164
MgSiN2,mp-3677,321.61560000000003,169.7046730175214,3.1469685467816175,3.1469703157134674
MgTe,mp-13033,151.905,67.5217326217723,3.7357481379341437,3.735750237822898
Mn(PbO2)2,mp-21823,4266.68516,898.1721528426774,7.888239877665714,7.888244311697558
Mn(SbSe2)2,mp-1210700,1228.59609,382.09506189337435,5.339330465061909,5.339333466334904
Mn11Si19,mp-567968,4551.7719799999995,1438.8417035150683,5.253111010460837,5.253113963269305
MnF2,mp-560902,185.8697028,78.6116961747604,3.9261829704143527,3.9261851773477874
MnI2,mp-28013,308.746985,107.54303416765337,4.767267673406124,4.767270353118836
MnO,mp-1232659,283.74978,85.9056100387418,5.4848291586156375,5.484832241674412
MnO2,mp-644514,521.62107,173.18380507009397,5.001461680242682,5.001464491597396
MnP4,mp-569522,1072.9985580000002,433.09111836081127,4.1140442471047685,4.114046559636271
MoO3,mp-715584,575.7528,216.31208088552106,4.4198179463231755,4.419820430732098
MoSe2,mp-1634,507.71999999999997,129.4527726305449,6.5127140791360825,6.5127177399757725
Na(GeP)3,mp-1104707,667.66211056,317.92221148273836,3.4872650536204644,3.4872670138352326
Na2Be4B4O11,mp-1020144,2410.12533248,1652.7588755960687,2.421470747535384,2.4214721086601187
Na2Cd(GeS3)2,mp-1190146,992.12107712,555.9985001919881,2.96305800606685,2.963059671621367
Na2CdSnS4,mp-2831941,405.36053856,222.12645205745184,3.0303325160156858,3.030334219385651
Na2EuGeSe4,mp-1221353,586.42353856,204.5170268980614,4.761360020347146,4.761362696739128
Na2Ga2GeS6,mp-1190388,900.91107712,536.3449187660344,2.789246223367379,2.789247791221143
Na2Ge2Se5,mp-17964,2344.23815424,978.3476000115535,3.978850703455322,3.978852939993638
Na2In2GeS6,mp-1190145,1081.29107712,581.9893308348178,3.0851529070957584,3.0851546412806274
Na2In2GeSe6,mp-1190429,1644.03107712,666.7171580626866,4.0946566279993,4.094658929632893
Na2In2SiS6,mp-1190138,992.18207712,551.6837863518672,2.9864156623723432,2.9864173410563537
Na2Mo2Se2O11,mp-1195277,1143.5458771200001,488.3321592417072,3.8885471035857653,3.88854928936383
Na2Nb4Se4O19,mp-1192640,1037.43365856,440.84806891357647,3.9076934674797497,3.9076956640201126
Na2S,mp-648,78.04453856,68.60267970013784,1.8890808023843084,1.8890818642491312
Na2Se,mp-1266,124.93953855999999,77.2135617348962,2.686924163065691,2.686925673403548
Na2Te,mp-2784,173.57953856,95.90002973074063,3.0055841040984324,3.0055857935571506
Na2TeS3,mp-1190141,1079.09815424,616.9087338725751,2.904618695480478,2.9046203281858713
Na2TeSe3,mp-573581,1641.83815424,671.663154742201,4.059082855596543,4.059085137233883
Na2Ti3O7,mp-3488,603.15267712,289.7451538065769,3.456687956033042,3.4566898990602226
Na2Zn(GeS3)2,mp-1190399,898.11707712,532.3858949030106,2.8012734883031762,2.801275062917546
Na2Zn(GeSe3)2,mp-1190476,1460.85707712,601.7438170156992,4.031300660981383,4.031302927002168
Na2Zn(SnS3)2,mp-1190487,1082.39707712,586.939238563255,3.0622635428687723,3.062265264187378
Na3MoO4F,mp-1194849,991.6212441600001,562.3746245436955,2.9279874008081905,2.9279890466492886
Na3Sb,mp-7956,381.45861568,232.17691812387204,2.728208035261483,2.728209568805277
Na3Zn(BO2)5,mp-560158,1393.70923136,845.2840413228051,2.7379064468466967,2.7379079858420323
Na4Mg(GeSe3)2,mp-1103730,735.30407712,323.53548336994055,3.773932717271349,3.7739348386239087
Na4Mg(SiSe3)2,mp-1103351,646.19507712,305.06606980919986,3.517376320721198,3.5173782978617094
Na5Gd(MoO4)4,mp-556070,1823.8984928,736.4846603516414,4.112311992161791,4.112314303719581
NaAsS2,mp-5942,648.16547712,377.2032996439169,2.8533793246114985,2.8533809285149028
NaAsSe2,mp-984519,2046.65095424,844.2655477837196,4.025444214952513,4.02544647768135
NaBiS2,mp-1221125,296.10016928,95.23997070706925,5.162600272406609,5.162603174338392
NaBiSe2,mp-1221101,389.89016928,107.46877154353464,6.024334776269959,6.024338162588412
NaBr,mp-22916,102.89376928,51.949789918521965,3.2889280951307467,3.2889299438589985
NaCdAsS3,mp-1192203,1226.0694771199999,562.2278667782199,3.621194155299142,3.621196190796345
NaCl,mp-22862,58.44276928000001,43.625325465502776,2.224545043829438,2.2245462942609304
NaF,mp-682,41.98817248,23.889026260060266,2.918620456906104,2.9186220974819808
NaH3(SeO3)2,mp-1220990,559.85997856,299.7941266609154,3.101025949304965,3.1010276924121762
NaI,mp-23268,149.89423928,66.68896277659789,3.7323303560221612,3.7323324539897578
NaIn(IO3)4,mp-1196607,1674.83689856,577.90267981543,4.812457525080687,4.812460230194914
NaIn(TeO3)2,mp-1194878,3912.03335424,1265.018772947184,5.135168231079662,5.135171117591713
NaIn3S5,mp-1195769,2111.07507712,796.3213765298211,4.402145592724887,4.402148067200062
NaInS2,mp-20289,201.93776928,83.6359557073411,4.009346842222601,4.009349095902998
NaInSe2,mp-22473,295.72776927999996,96.18797473292786,5.105290087782719,5.105292957500069
NaInTe2,mp-22483,786.01553856,254.28877528651236,5.1327845960283245,5.132787481200518
NaLa2TaO6,mp-13019,1155.48997856,285.5542309167873,6.719340996291562,6.71934477327761
NaNb2PS10,mp-557436,2241.70516512,1407.3472797518298,2.6450038707838868,2.6450053575580696
NaNbSe2O7,mp-1190450,771.62389856,334.37346335118343,3.831977619992375,3.8319797739723582
NaSb,mp-7944,1157.99815424,477.144587518805,4.0300177859408866,4.030020051240558
NaSb(PS3)2,mp-554384,1596.34917312,955.6753529486472,2.773745454166595,2.7737470133072737
NaSbF6,mp-5955,258.74018848000003,141.361871001442,3.039349918240008,3.0393516266787137
NaSbS2,mp-5414,417.75953856,193.5071325809145,3.5849119614937073,3.5849139765964493
NaSbSe2,mp-1220879,302.66976927999997,102.88752122861273,4.884897314723899,4.884900060557012
NaSbTe2,mp-1220883,399.94976928,126.85507391371195,5.235361866714497,5.235364809546055
NaSc(SeO3)2,mp-1194561,1287.44832512,601.9811720577214,3.55137060646393,3.5513726027128545
NaSm(PS3)2,mp-561232,1710.74917312,906.6098677114744,3.1333939065656304,3.133395667867085
NaY(Te2O5)2,mp-1195227,3129.15847712,1133.0752765996365,4.585829383228455,4.585831960953504
Nb2AgPS10,mp-554930,2581.2188880000003,1358.222839242014,3.1557522662200452,3.1557540400892816
Nb2O5,mp-581967,3721.33664,1436.934978242596,4.3004206622122565,4.300423079507175
Nb2Pb2Se4O15,mp-1199265,2312.08752,763.3369616501556,5.029642012956659,5.029644840151724
Nb2Tl3CuSe12,mp-570757,7240.11464,2058.4737701064455,5.840488900551256,5.840492183528725
Nb2Tl4S11,mp-17803,2712.12192,910.3007120977321,4.947358978950995,4.947361759894224
Nb3CuO8,mp-27383,1881.04136,581.1618561232456,5.374651882707169,5.374654903834566
NbAg2(PS4)2,mp-554336,5016.882432,2315.761018189601,3.5974045704370456,3.5974065925619656
NbCu3Se4,mp-4043,599.38438,181.82844767762958,5.4738474183337145,5.473850495219578
NbCuO3,mp-17272,817.80232,279.1947379777856,4.863962376053679,4.863965110119125
Nd10Se14O,mp-1202414,10255.4376,2586.3788160257272,6.584323485160012,6.584327186251823
Nd2HfS5,mp-1196123,2509.196,681.8002000189014,6.11120088207798,6.111204317224445
Nd2O3,mp-1045,2691.8576,689.0489404160857,6.487107728262267,6.4871113747084586
Nd2S3,mp-438,1538.716,477.1530517042118,5.354881460522223,5.354884470536534
Nd2Se3,mp-32688,4202.912,1070.8416557522758,6.517396416166739,6.517400079638403
Nd2ZrS5,mp-1196300,2160.1319999999996,690.3979240062843,5.195530650205344,5.1955335706475125
Nd4(GeS4)3,mp-560086,2359.336,870.9669368160305,4.498184068338872,4.498186596797909
NdCuSO,mp-542314,511.7048,131.4642510953574,6.463398253799101,6.463401886918039
NdCuTeO,mp-974307,702.7747999999999,159.91525495925615,7.29752149486508,7.297525596850214
NdF3,mp-254,1207.4232576,306.0975333537723,6.550113185162411,6.5501168670243874
NdLuSe3,mp-13327,1112.1779999999999,259.74459154094785,7.110119240815493,7.11012323746058
NdMoO4F,mp-1192562,1292.7120128,423.68158397213637,5.066537891481002,5.066540739415485
Ni2Te3O8,mp-17360,1256.3639999999998,363.082003916808,5.745923734484667,5.745926964306429
NiO,mp-19009,74.69279999999999,18.34183362776642,6.762154477618838,6.7621582786706265
NiS2,mp-1180046,245.64679999999998,103.50869887667356,3.9407906041914456,3.940792819335928
P2Ir,mp-10155,1016.6580960000001,183.4509259235919,9.202463695856821,9.202468868622573
P2Os,mp-2319,504.355048,88.64966921430491,9.447313995231188,9.447319305628914
P2Pd,mp-28266,336.735048,100.96585044697865,5.538126998604,5.538130111621841
P2Pd3S8,mp-3006,637.7275239999999,315.60304137067794,3.355390565467712,3.3553924515549576
P2Pt,mp-730,1028.126096,187.40592135098834,9.109869824238285,9.10987494495641
P2Rh,mp-15953,659.412096,181.00969000940165,6.04928689916941,6.049290299513617
P2Ru,mp-1413,326.03504799999996,87.36287712925868,6.197070793396386,6.197074276810897
P2Se5,mp-28860,1826.9900959999998,815.327802045095,3.720943185169942,3.7209452767367344
P4Os,mp-1103842,942.375144,234.23808984740512,6.680598971005209,6.68060272621411
P4Ru,mp-27173,674.8951440000001,233.46729289993837,4.8002002274080775,4.800202925632398
PH6NO4,mp-1220029,230.051404,219.37955042936727,1.7413170139172724,1.7413179927230915
POsS,mp-1102534,1013.0750479999999,182.2419066378431,9.230866410680678,9.230871599411785
POsSe,mp-1101841,1200.6550479999999,202.1571776454086,9.862299404533555,9.86230494819733
PPdS,mp-7280,1355.670096,448.8316178972408,5.015562776918197,5.015565596199232
PPdSe,mp-3123,1730.8300960000001,487.5873488066263,5.894556122281345,5.894559435650356
PRuS,mp-1095584,656.4350479999999,180.3430991231211,6.0442348345432,6.044238232047608
PSe,mp-28885,1758.940192,921.5979334272436,3.169265900767657,3.1692676822329973
Pb2O3,mp-20078,1849.5928,312.20383580650474,9.837550822423589,9.83755635217602
Pb2SeN2O9,mp-1192446,1330.7359999999999,412.8977544895329,5.351782835590682,5.351785843863236
Pb3O4,mp-22633,2742.3903999999998,525.7169093310843,8.662164587521179,8.662169456581227
Pb3Se2(BrO3)2,mp-1194412,2070.6488,533.3402618314843,6.446903546717075,6.44690717056423
PbBr2,mp-2456335,1468.032,508.49117281157277,4.794035014492292,4.794037709251104
PbCl2,mp-23291,1112.424,319.9822095088894,5.772894416406985,5.772897661389148
PbI2,mp-567503,922.01788,268.7253638919844,5.697440270130672,5.697443472699559
PbN6,mp-667338,3494.8823999999995,1281.3062466794674,4.529275318381045,4.52927786431668
PbS,mp-21276,957.06,213.4355962686329,7.445972212994699,7.445976398424964
PbSe,mp-2201,286.15999999999997,59.05444982815671,8.046470006595401,8.04647452956945
PbSeO4,mp-22342,1400.6303999999998,362.5049529075341,6.415916467935371,6.415920074364482
Pd(IO3)2,mp-1198404,1824.90136,569.9413963499699,5.3168975273217685,5.3169005159850595
PdS2,mp-13682,682.2,240.46269291447265,4.711000020437429,4.711002668521722
PdSe2,mp-2418,1057.36,276.089714769685,6.3594820579421425,6.359485632649101
Pr10Se14O,mp-560835,10122.0636,2642.9093320437887,6.35968924042202,6.359692815245437
Pr2S3,mp-15179,1512.0412,488.706204242634,5.137654200236373,5.137657088145804
Pr2Se3,mp-32689,4149.5624,1094.1215182398769,6.297756108096,6.297759648106393
Pr2Te3,mp-32581,5316.9223999999995,1335.6738985908535,6.610114466259504,6.6101181818485975
Pr2Te4O11,mp-2980,1936.4173999999998,529.6468688053251,6.071020016028592,6.071023428589126
PrBN2,mp-9028,1078.3923,302.39849290010125,5.921697975730973,5.921701304356601
PrCuSO,mp-6166,505.0361,133.81202691806052,6.267240646514073,6.267244169371523
PrF3,mp-2651,1187.4171575999999,314.0666198268443,6.278134809847106,6.278138338828237
PrLuSe3,mp-13326,1105.5093,262.7259017084971,6.987287394207647,6.987291321808139
PrMoO4F,mp-1192358,1279.3746127999998,431.11984945672225,4.9277515940121654,4.9277543639339525
PrTl2InSe4,mp-1219751,980.3322499999999,239.50878440888204,6.796744442549593,6.7967482630446305
PrTlSe2,mp-999289,503.2109499999999,126.14702468837368,6.624028139229765,6.624031862639825
PtS,mp-288,454.298,74.68767194538908,10.100456437172683,10.1004621147061
PtS2,mp-762,259.214,61.04357903464705,7.051273539602691,7.05127750317022
PtSe2,mp-1115,353.004,69.64917003734249,8.416136651043896,8.41614138181001
Rb2AgPS4,mp-1105212,876.0751240000001,458.1123424363766,3.1755463320233033,3.175548117018915
Rb2BaNb2Se11,mp-571293,5450.54144,1920.5705523722631,4.712577199552886,4.712579848523721
Rb2Cd(IBr)2,mp-1103709,1393.92708,590.8158404043186,3.9177527311177758,3.9177549333125175
Rb2Cd(PSe3)2,mp-541897,1638.108248,693.839135314636,3.920422764694838,3.9204249683904226
Rb2Cd3(B4O7)4,mp-1200744,2258.2556,1146.151939853582,3.271749159755612,3.2717509988274704
Rb2Cd3S4,mp-18556,2545.7144,1011.0137409558909,4.181207477565439,4.181209827849837
Rb2Cd3Se4,mp-16818,3296.0343999999996,1126.4594692966655,4.8587579360266036,4.858760667166599
Rb2Cd3Te4,mp-29901,4074.2744,1340.779552095867,5.045938982790017,5.0459418191457175
Rb2Cu2Sb2S5,mp-1195291,2807.4903999999997,1155.3705322011933,4.0350237074357365,4.03502597554927
Rb2Cu2SnS4,mp-18006,1089.9951999999998,446.4101654524343,4.054521496328551,4.05452377540192
Rb2GeB4O9,mp-1020707,1723.2568,912.3744721831534,3.136360480732156,3.1363622437011416
Rb2Hg3(GeS4)2,mp-1209424,2349.0112,885.2024855259173,4.406477533966144,4.406480010876331
Rb2Mo3Se3O16,mp-1194625,3806.504,1625.9082886384683,3.8875800334730006,3.8875822187074687
Rb2NbCuS4,mp-15221,911.2959599999999,471.7836454388206,3.20749258149302,3.2074943844458303
Rb2NbCuSe4,mp-15222,1286.4559599999998,521.2685951855705,4.098099135014877,4.098101438583526
Rb2Sn2Hg3S8,mp-561434,2533.2911999999997,954.2026780624414,4.408527770238263,4.408530248300901
Rb2Sn3(SbS5)2,mp-1194540,2182.4712,1016.4294314918321,3.5654995585972498,3.5655015627881514
Rb2Te,mp-441,298.5356,156.9269235634012,3.158986458882483,3.158988234569681
Rb2TeBr6,mp-570324,777.9595999999999,320.7435504196711,4.027617410689114,4.027619674639519
Rb2TeI6,mp-28070,2119.92484,806.8840467017882,4.362730964213464,4.362733416533416
Rb2Ti(AgS2)2,mp-1209316,1125.598,492.75126451057815,3.7931905748497603,3.793192707027289
Rb2Ti(CuS2)2,mp-7129,948.3091999999999,414.37634118325275,3.800179492196923,3.8001816283029686
Rb2VAgS4,mp-8901,916.0106,476.9606297629563,3.189092121661404,3.189093914271194
Rb2VCuS4,mp-15219,827.3661999999999,429.2400461153299,3.200712305196358,3.2007141043379304
Rb3Bi2Br9,mp-1195363,5574.0008,2147.5838539848037,4.30988809516592,4.309890517782545
Rb3Bi2I9,mp-29895,7266.01772,2746.4582749639526,4.393114722569822,4.3931171919686856
Rb3Cd(BO2)5,mp-1200569,2331.4536,1194.4883451595015,3.2411113933876408,3.241113215237808
Rb3Na(MoO4)2,mp-1104938,599.26836928,274.42918123451176,3.6261032230269685,3.6261052612835907
Rb3Nb2AsSe11,mp-683902,2771.39552,1085.4299446944678,4.239804284426313,4.239806667648365
Rb3Sb,mp-16319,756.3267999999999,396.5647708918155,3.166973696862201,3.1669754770390774
Rb3Sb2Br9,mp-1194576,4876.2376,2050.9431102852063,3.9480290760955437,3.948031295308818
Rb3Sb2I9,mp-1209693,6568.25452,2676.7916230801434,4.074595547815445,4.074597838172572
Rb3Ta2AsS11,mp-1209358,2091.87152,950.4351455140522,3.6547831776456174,3.6547852320234324
Rb3Zn(BO2)5,mp-1020643,2143.4456,1161.1878303948022,3.0652019102901966,3.0652036332604786
Rb4Ge(PSe3)4,mp-1195251,5943.704992,2731.1372765741,3.613789180140341,3.613791211475158
Rb4Ge3B6O17,mp-1020896,1793.2939999999999,855.9499325679352,3.478982393240664,3.478984348799694
Rb4Mo5(PO11)2,mp-1199088,2471.0110480000003,1130.9420203670604,3.6281350461029493,3.628137085501674
Rb4Ti3S14,mp-542067,1868.7644,1084.1742392830158,2.862230239415652,2.8622318482942144
Rb5Li6(BO2)11,mp-1020620,939.8928,565.423934219926,2.760280593656304,2.7602821452282957
Rb7Th2(P2Se7)3,mp-585963,5812.706584,2393.60201377705,4.032510964587649,4.032513231288753
RbAg2SbS4,mp-17756,1653.6725999999999,644.9712341395654,4.257535546262503,4.257537939451413
RbAg5(PS4)2,mp-1195102,7546.210592,2944.416229244205,4.255776533341282,4.255778925541439
RbBi3Se5,mp-1209327,4428.835999999999,1151.8974255548164,6.384470556501388,6.384474145254546
RbBiS2,mp-30041,358.5782,115.35776208989007,5.161621539321554,5.161624440703186
RbBr,mp-22867,165.3718,82.55292826433187,3.326427543971318,3.3264294137782575
RbCd(BO2)3,mp-1197285,1305.2328,636.6976593217289,3.4041118632611513,3.404113776734961
RbCl,mp-23295,120.9208,72.44443938610804,2.7716925421197955,2.771694100106519
RbF,mp-11718,104.4662032,44.66769821355681,3.8835717641775656,3.8835739471589585
RbGaSnSe4,mp-1209628,4717.9264,1892.6659992364148,4.139294045385822,4.139296372110402
RbGeB3O7,mp-1199892,1210.1464,620.5281988679719,3.238362699988925,3.238364520294033
RbH2(IO3)3,mp-1192404,1224.38338,475.98343966440365,4.271443637659398,4.271446038666139
RbH3(SeO3)2,mp-24022,1369.6320799999999,718.8430975555559,3.163872037503767,3.163873815937181
RbHgSbTe3,mp-1219595,1581.2356,445.47819345660906,5.894123496652014,5.894126809777843
RbI,mp-22903,212.37227000000001,100.58221792977244,3.506111301341046,3.506113272149415
RbInS2,mp-601861,2115.3264,966.4425750723994,3.6345482043226403,3.634550247326242
RbInTe3O8,mp-1192556,1422.1619999999998,477.80202529853045,4.942539870061224,4.9425426482956
RbMoPO6,mp-1198591,1233.511848,574.7277312273445,3.563939064404949,3.563941067718686
RbNa2Sb,mp-975275,253.20733855999998,121.74122225192204,3.4537247930583703,3.4537267344199365
RbNb3(TeO6)2,mp-1201687,3245.51896,1118.5526048576505,4.8181113709505485,4.81811407924284
RbNb4Br11,mp-1201070,2672.07464,896.3232817966103,4.950316943343634,4.950319725949552
RbPSe6,mp-17945,2360.806248,979.0433013472184,4.004124228298113,4.004126479042844
RbSbS2,mp-10621,1085.4312,489.07996330808464,3.6852888012734573,3.685290872798685
RbSbSe2,mp-1189259,1460.5911999999998,542.575632156056,4.470102607251972,4.470105119926235
RbTa3(TeO6)2,mp-1204836,4302.01696,1078.453354295638,6.6239927752104375,6.623996498600619
RbTbSe2,mp-10782,402.31314999999995,123.58321647862664,5.405723540926321,5.405726579519303
RbV(CuS2)2,mp-15998,783.5226,377.0057409669853,3.451061205399365,3.451063145263711
RbY(TeO3)2,mp-1194706,2102.2802,758.4457390792378,4.602726630487341,4.602729217710444
ReS2,mp-572758,2002.696,467.5299135649283,7.113031380529443,7.113035378811463
ReSe2,mp-541582,1376.5079999999998,265.05201794220613,8.62376120443585,8.623766051909103
Rh2S3,mp-974381,604.012,163.22288044051223,6.1448831192557245,6.1448865733351985
RuS2,mp-2030,660.8,178.51153198083136,6.146853388312788,6.146856843499762
RuSe2,mp-1922,1035.96,212.95075599608094,8.078168322945961,8.078172863737844
Sb2O3,mp-2136,1166.0728,331.9848734985325,5.832523086050206,5.832526364550037
Sb2Os,mp-2695,867.5,130.07604254222485,11.074427020701247,11.074433245709976
Sb2S3,mp-2809,1358.8600000000001,515.7079119701428,4.375422722175947,4.375425181630019
Sb2Se3,mp-2160,1921.6,579.4444338187419,5.506812533083567,5.506815628499341
Sb2Te3,mp-1201,626.3199999999999,169.92445719025892,6.120536415946441,6.120539856340471
Sb3IO4,mp-1209215,4449.4565600000005,1384.300278465236,5.33735097648844,5.337353976648751
Sb5IO7,mp-556869,3390.8010800000006,1077.5084613301387,5.225534520126911,5.225537457434451
Sb8I2O11,mp-1219562,1403.88234,435.9036007018905,5.3479747970104645,5.347977803142496
SbI3,mp-23281,1004.94682,351.97797437316626,4.741073521538678,4.7410761865274855
SbOsS,mp-1102833,1376.22,227.567548364984,10.042148323235562,10.042153967993602
SbOsSe,mp-1101771,1563.8,246.30750611538141,10.542719681196585,10.542725607329098
SbPb2S2I3,mp-578882,3924.01364,1096.7478719307567,5.941181299600147,5.941184639177479
SbPbBrO2,mp-1206466,881.7256,207.1984593948095,7.066364340245682,7.066368312295849
SbPbIO2,mp-1219447,487.86327,109.40494638709656,7.4047476439307545,7.404751806188416
SbRuSe,mp-1102395,1207.1599999999999,244.07644139394293,8.212739944046893,8.212744560482374
SbSBr,mp-22971,934.9159999999999,338.10093212572406,4.591719201212127,4.591721782247882
SbSI,mp-23041,1122.91788,381.2837437757244,4.890449799560453,4.890452548514655
SbSeBr,mp-1209072,1122.496,367.6208373305021,5.070301437854808,5.070304287904806
SbSeI,mp-22996,1310.49788,403.92772149890897,5.387431489874499,5.3874345181853975
SbTeI,mp-28051,752.52894,226.99467602106913,5.5049912426188445,5.504994337010858
SbTeOs,mp-1103213,1758.3600000000001,269.76474462118375,10.823599196577488,10.823605280594238
SbTeRh,mp-1219458,1409.0620000000001,267.9220745965157,8.73314564238582,8.733150551344787
SbTeRu,mp-1102857,1401.72,267.42505422475244,8.70378741132592,8.703792303782432
Sc(CuSe)3,mp-1219527,944.947824,257.0687782050894,6.103902576604674,6.103906007648713
Sc2O3,mp-216,1103.280192,479.72910891946253,3.818904932303188,3.818907078934927
Sc2S3,mp-401,744.427296,428.6277174366303,2.883972633977312,2.8839742550774186
ScAg(PSe3)2,mp-13383,1377.0632719999999,561.0232200306174,4.075887198057913,4.075889489141085
ScAgO2,mp-11022,369.645824,110.83397731096576,5.53811517415263,5.538118287163826
ScCuO2,mp-3642,281.001424,102.27311664510334,4.5624290881974545,4.5624316527690425
ScNiSb,mp-3432,225.409312,56.26662650851607,6.6522731462277545,6.652276885514519
ScSbPd,mp-569779,273.135912,64.0124422932965,7.085385842478886,7.0853898252211645
ScTlS2,mp-13312,626.9384239999999,186.21082110984122,5.59073709680138,5.590740239391707
ScTlSe2,mp-13313,407.25921199999993,104.88475063809506,6.4477421898270135,6.447745814145576
ScTlTe2,mp-13314,504.53921199999996,127.70384451989109,6.5605469851542555,6.560550672881139
Si(Bi3O5)4,mp-23492,2855.8383,516.0762152775502,9.18901302686875,9.189018192073794
Si3N4,mp-988,280.5666,145.49663109055865,3.2020796398588742,3.202081439769034
Si3Ru2,mp-22192,2291.172,550.2679727401842,6.914050613111794,6.914054499545408
SiAs,mp-1863,618.0426,288.35662420758007,3.5590785713465807,3.5590805719282033
SiAs2,mp-978553,1423.4296,592.9633567752937,3.9861830117278756,3.9861852523877306
SiB3,mp-569128,484.148,325.62657183715186,2.4689221874015743,2.468923575199077
SiGe,mp-1219182,100.7255,42.57521558313115,3.9285444703441104,3.9285466786049605
SiP,mp-2798,708.7111440000001,520.8539229316051,2.259448359192474,2.2594496292433512
SiP2,mp-9996,720.264192,525.5840606792137,2.2756147276297805,2.275616006767881
SiSe2,mp-1250007,1488.0439999999999,691.0016622931032,3.5759034017657996,3.5759054118047704
SiSn,mp-1009813,146.7955,55.89218660970132,4.361247561367914,4.361250012854034
Sm(CuTe)3,mp-1219189,1447.596,347.83040000462785,6.910809723997417,6.910813608609305
Sm(ErSe2)3,mp-13282,2251.794,521.1984783330308,7.174218771502713,7.174222804178569
Sm2Mn3(SbS3)4,mp-1192255,1337.354135,462.3600958032572,4.803028650620211,4.803031350434407
Sm2O3,mp-218,2789.7456,654.3533566824561,7.079480081162786,7.0794840605854
Sm2S3,mp-1403,1587.66,458.84211819880477,5.745705003776228,5.74570823347504
Sm2Se3,mp-15081,2150.4,519.8506654821398,6.868940343675141,6.868944204751972
Sm2Te3,mp-1106376,2734.08,641.5556993944723,7.076621181130209,7.076625158945813
Sm2ZrSe5,mp-1198078,3146.9759999999997,772.917204931014,6.760978480378132,6.760982280768886
Sm3B(SO)3,mp-1105337,1212.1684,353.297331773885,5.697334235137298,5.697337437646582
Sm4GaSbS9,mp-1199065,4326.032,1385.806729271771,5.183655835714276,5.183658749481532
Sm4InSbS9,mp-1196183,9012.824,2855.0759209907505,5.24194339014166,5.241946336672735
SmBiW2O9,mp-1200917,3484.0600000000004,763.0296493535305,7.582166361792146,7.582170623778043
SmCuSe2,mp-11793,1487.304,350.37939394943106,7.048720440069294,7.0487244022017075
SmCuSeO,mp-9194,617.7307999999999,138.50090046854655,7.4062054656101095,7.406209628687222
Sn2SbS2I3,mp-1219046,1608.04682,564.3843504904992,4.73121652507062,4.731219184518744
Sn2WO5,mp-557633,4010.056,1082.4215080080846,6.151812947164751,6.1518164051395265
Sn3Ir2Se3,mp-1194504,3909.7760000000003,735.6796516509253,8.824949521283822,8.824954481846358
Sn3WO6,mp-556980,2543.8656,711.6421731715209,5.935831753975785,5.935835090546103
SnBr2,mp-29862,1114.072,397.626590899177,4.652505947406003,4.65250856261039
SnCl2,mp-29179,1516.9279999999999,665.715260636132,3.783777170456364,3.7837792973425555
SnGe,mp-995181,191.35,207.54824464034792,1.530941159943396,1.5309420204955548
SnGeS3,mp-5045,1150.1799999999998,531.9924307893193,3.5901240564423698,3.590126074474864
SnI2,mp-27194,1117.55682,362.5936855637524,5.117978698029424,5.117981574879126
SnI4,mp-23182,5010.62304,2007.9440686885678,4.1437086996951304,4.143711028901217
SnO2,mp-856,301.4176,72.82143907393863,6.873191556302777,6.873195419769243
SnPbS3,mp-1188095,1688.4199999999998,504.4134958079262,5.558311572013088,5.558314696376812
SnS,mp-2231,603.0999999999999,204.3235483638381,4.90139839037615,4.901401145484627
SnS2,mp-1170,182.83999999999997,72.82621589710445,4.169006438095262,4.1690087815213746
SnSe,mp-691,790.68,226.25694595101302,5.8029379989225,5.802941260792358
SnSe2,mp-665,276.63,82.9070527059618,5.5406012757769405,5.54060439018559
SnTe,mp-1883,246.31,64.66821344829322,6.324705070463654,6.324708625622237
Sr(LaS2)2,mp-34141,987.38188,341.9675241804545,4.794566938256253,4.7945696333140635
Sr(NdS2)2,mp-37108,1008.728,328.5624501000629,5.098063552494077,5.098066418149343
Sr(PrS2)2,mp-38240,995.3906,334.11004134277186,4.947127512790547,4.947130293603665
Sr2Be2B2O7,mp-556498,653.764328,302.13819607381964,3.593061787951688,3.5930638076355006
Sr2ScSbO6,mp-1106218,875.904624,269.84851686904693,5.389964205263415,5.38996723499797
Sr2SmTaO6,mp-1208761,1205.0885600000001,297.93977721304066,6.716446697084901,6.716450472444044
Sr2TiO4,mp-5532,287.1046,95.59542788402864,4.9871465095478476,4.987149312855909
Sr2V3Se5O18,mp-1197632,4043.4147999999996,1718.7548126158176,3.90646076367928,3.9064629595267317
Sr3Ti2O7,mp-3349,470.58979999999997,155.59136359944824,5.022340116866562,5.022342939957183
Sr4Te3(ClO2)4,mp-1218587,2006.1743999999999,780.782141741351,4.266658761153353,4.266661159470483
