Formula,Material ID,formula_unit_mass,volume,density,estimate_formula_unit_mass
PrMoO4F,mp-1192358,1279.3746127999998,431.11984945672225,4.9277515940121654,2124.4515253706477
PrTl2InSe4,mp-1219751,980.3322499999999,239.50878440888204,6.796744442549593,1627.8799993728776
PrTlSe2,mp-999289,503.2109499999999,126.14702468837368,6.624028139229765,835.6014412158991
PtS,mp-288,454.298,74.68767194538908,10.100456437172683,754.3795768782468
PtS2,mp-762,259.214,61.04357903464705,7.051273539602691,430.43497360965233
PtSe2,mp-1115,353.004,69.64917003734249,8.416136651043896,586.1769326660665
Rb2AgPS4,mp-1105212,876.0751240000001,458.1123424363766,3.1755463320233033,1454.756968678439
Rb2BaNb2Se11,mp-571293,5450.54144,1920.5705523722631,4.712577199552886,9050.836995242218
Rb2Cd(IBr)2,mp-1103709,1393.92708,590.8158404043186,3.9177527311177758,2314.670372331663
Rb2Cd(PSe3)2,mp-541897,1638.108248,693.839135314636,3.920422764694838,2720.142741123681
Rb2Cd3(B4O7)4,mp-1200744,2258.2556,1146.151939853582,3.271749159755612,3749.9216461682217
Rb2Cd3S4,mp-18556,2545.7144,1011.0137409558909,4.181207477565439,4227.258213606179
Rb2Cd3Se4,mp-16818,3296.0343999999996,1126.4594692966655,4.8587579360266036,5473.193886057489
Rb2Cd3Te4,mp-29901,4074.2744,1340.779552095867,5.045938982790017,6765.491809248274
Rb2Cu2Sb2S5,mp-1195291,2807.4903999999997,1155.3705322011933,4.0350237074357365,4661.947488304459
Rb2Cu2SnS4,mp-18006,1089.9951999999998,446.4101654524343,4.054521496328551,1809.9796120064798
Rb2GeB4O9,mp-1020707,1723.2568,912.3744721831534,3.136360480732156,2861.535238184102
Rb2Hg3(GeS4)2,mp-1209424,2349.0112,885.2024855259173,4.406477533966144,3900.624865480945
Rb2Mo3Se3O16,mp-1194625,3806.504,1625.9082886384683,3.8875800334730006,6320.848599169166
Rb2NbCuS4,mp-15221,911.2959599999999,471.7836454388206,3.20749258149302,1513.2425428147503
Rb2NbCuSe4,mp-15222,1286.4559599999998,521.2685951855705,4.098099135014877,2136.210379040406
Rb2Sn2Hg3S8,mp-561434,2533.2911999999997,954.2026780624414,4.408527770238263,4206.629004673993
Rb2Sn3(SbS5)2,mp-1194540,2182.4712,1016.4294314918321,3.5654995585972498,3624.078689329381
Rb2Te,mp-441,298.5356,156.9269235634012,3.158986458882483,495.7300265708709
Rb2TeBr6,mp-570324,777.9595999999999,320.7435504196711,4.027617410689114,1291.8323080365092
Rb2TeI6,mp-28070,2119.92484,806.8840467017882,4.362730964213464,3520.218015075754
Rb2Ti(AgS2)2,mp-1209316,1125.598,492.75126451057815,3.7931905748497603,1869.0994522868261
Rb2Ti(CuS2)2,mp-7129,948.3091999999999,414.37634118325275,3.800179492196923,1574.7044738161924
Rb2VAgS4,mp-8901,916.0106,476.9606297629563,3.189092121661404,1521.0713867197057
Rb2VCuS4,mp-15219,827.3661999999999,429.2400461153299,3.200712305196358,1373.8738974843886
Rb3Bi2Br9,mp-1195363,5574.0008,2147.5838539848037,4.30988809516592,9255.846085659652
Rb3Bi2I9,mp-29895,7266.01772,2746.4582749639526,4.393114722569822,12065.506282667857
Rb3Cd(BO2)5,mp-1200569,2331.4536,1194.4883451595015,3.2411113933876408,3871.469784765209
Rb3Na(MoO4)2,mp-1104938,599.26836928,274.42918123451176,3.6261032230269685,995.1085385671151
Rb3Nb2AsSe11,mp-683902,2771.39552,1085.4299446944678,4.239804284426313,4602.010529960221
Rb3Sb,mp-16319,756.3267999999999,396.5647708918155,3.166973696862201,1255.9101985165646
Rb3Sb2Br9,mp-1194576,4876.2376,2050.9431102852063,3.9480290760955437,8097.183032823824
Rb3Sb2I9,mp-1209693,6568.25452,2676.7916230801434,4.074595547815445,10906.843229832031
Rb3Ta2AsS11,mp-1209358,2091.87152,950.4351455140522,3.6547831776456174,3473.6343812679224
Rb3Zn(BO2)5,mp-1020643,2143.4456,1161.1878303948022,3.0652019102901966,3559.2751559318763
Rb4Ge(PSe3)4,mp-1195251,5943.704992,2731.1372765741,3.613789180140341,9869.75433956144
Rb4Ge3B6O17,mp-1020896,1793.2939999999999,855.9499325679352,3.478982393240664,2977.83474489938
Rb4Mo5(PO11)2,mp-1199088,2471.0110480000003,1130.9420203670604,3.6281350461029493,4103.210379204207
Rb4Ti3S14,mp-542067,1868.7644,1084.1742392830158,2.862230239415652,3103.156292471309
Rb5Li6(BO2)11,mp-1020620,939.8928,565.423934219926,2.760280593656304,1560.7287128160601
Rb7Th2(P2Se7)3,mp-585963,5812.706584,2393.60201377705,4.032510964587649,9652.226365415032
RbAg2SbS4,mp-17756,1653.6725999999999,644.9712341395654,4.257535546262503,2745.987955665995
RbAg5(PS4)2,mp-1195102,7546.210592,2944.416229244205,4.255776533341282,12530.777492806714
RbBi3Se5,mp-1209327,4428.835999999999,1151.8974255548164,6.384470556501388,7354.255197564476
RbBiS2,mp-30041,358.5782,115.35776208989007,5.161621539321554,595.433109531108
RbBr,mp-22867,165.3718,82.55292826433187,3.326427543971318,274.60633441396186
RbCd(BO2)3,mp-1197285,1305.2328,636.6976593217289,3.4041118632611513,2167.3900554077045
RbCl,mp-23295,120.9208,72.44443938610804,2.7716925421197955,200.79371236452525
RbF,mp-11718,104.4662032,44.66769821355681,3.8835717641775656,173.47021155297392
RbGaSnSe4,mp-1209628,4717.9264,1892.6659992364148,4.139294045385822,7834.301100543498
RbGeB3O7,mp-1199892,1210.1464,620.5281988679719,3.238362699988925,2009.4953735053502
RbH2(IO3)3,mp-1192404,1224.38338,475.98343966440365,4.271443637659398,2033.1364349857529
RbH3(SeO3)2,mp-24022,1369.6320799999999,718.8430975555559,3.163872037503767,2274.327575708616
RbHgSbTe3,mp-1219595,1581.2356,445.47819345660906,5.894123496652014,2625.703487298691
RbI,mp-22903,212.37227000000001,100.58221792977244,3.506111301341046,352.65245099752315
RbInS2,mp-601861,2115.3264,966.4425750723994,3.6345482043226403,3512.582125810338
RbInTe3O8,mp-1192556,1422.1619999999998,477.80202529853045,4.942539870061224,2361.5555600339885
RbMoPO6,mp-1198591,1233.511848,574.7277312273445,3.563939064404949,2048.294612717961
RbNa2Sb,mp-975275,253.20733855999998,121.74122225192204,3.4537247930583703,420.4606776286925
RbNb3(TeO6)2,mp-1201687,3245.51896,1118.5526048576505,4.8181113709505485,5389.3110244710015
RbNb4Br11,mp-1201070,2672.07464,896.3232817966103,4.950316943343634,4437.0843285911305
RbPSe6,mp-17945,2360.806248,979.0433013472184,4.004124228298113,3920.2110034773677
RbSbS2,mp-10621,1085.4312,489.07996330808464,3.6852888012734573,1802.4009117065177
RbSbSe2,mp-1189259,1460.5911999999998,542.575632156056,4.470102607251972,2425.368747932173
RbTa3(TeO6)2,mp-1204836,4302.01696,1078.453354295638,6.6239927752104375,7143.667227255769
RbTbSe2,mp-10782,402.31314999999995,123.58321647862664,5.405723540926321,668.0567025819056
RbV(CuS2)2,mp-15998,783.5226,377.0057409669853,3.451061205399365,1301.069886864005
RbY(TeO3)2,mp-1194706,2102.2802,758.4457390792378,4.602726630487341,3490.918401039661
ReS2,mp-572758,2002.696,467.5299135649283,7.113031380529443,3325.554946523553
ReSe2,mp-541582,1376.5079999999998,265.05201794220613,8.62376120443585,2285.7453094874318
Rh2S3,mp-974381,604.012,163.22288044051223,6.1448831192557245,1002.9855226951989
RuS2,mp-2030,660.8,178.51153198083136,6.146853388312788,1097.2842152092799
RuSe2,mp-1922,1035.96,212.95075599608094,8.078168322945961,1720.2520514349358
Sb2O3,mp-2136,1166.0728,331.9848734985325,5.832523086050206,1936.3094388996483
Sb2Os,mp-2695,867.5,130.07604254222485,11.074427020701247,1440.5176402754998
Sb2S3,mp-2809,1358.8600000000001,515.7079119701428,4.375422722175947,2256.440116040076
Sb2Se3,mp-2160,1921.6,579.4444338187419,5.506812533083567,3190.8918703785594
Sb2Te3,mp-1201,626.3199999999999,169.92445719025892,6.120536415946441,1040.0288281929118
Sb3IO4,mp-1209215,4449.4565600000005,1384.300278465236,5.33735097648844,7388.496443019647
Sb5IO7,mp-556869,3390.8010800000006,1077.5084613301387,5.225534520126911,5630.557660409473
Sb8I2O11,mp-1219562,1403.88234,435.9036007018905,5.3479747970104645,2331.2014704798235
SbI3,mp-23281,1004.94682,351.97797437316626,4.741073521538678,1668.753454465438
SbOsS,mp-1102833,1376.22,227.567548364984,10.042148323235562,2285.2670742362516
SbOsSe,mp-1101771,1563.8,246.30750611538141,10.542719681196585,2596.7509923490798
SbPb2S2I3,mp-578882,3924.01364,1096.7478719307567,5.941181299600147,6515.977947091268
SbPbBrO2,mp-1206466,881.7256,207.1984593948095,7.066364340245682,1464.1398048213248
SbPbIO2,mp-1219447,487.86327,109.40494638709656,7.4047476439307545,810.1160189942237
SbRuSe,mp-1102395,1207.1599999999999,244.07644139394293,8.212739944046893,2004.5363396368557
SbSBr,mp-22971,934.9159999999999,338.10093212572406,4.591719201212127,1552.4645419894052
SbSI,mp-23041,1122.91788,381.2837437757244,4.890449799560453,1864.6490083236506
SbSeBr,mp-1209072,1122.496,367.6208373305021,5.070301437854808,1863.9484601022334
SbSeI,mp-22996,1310.49788,403.92772149890897,5.387431489874499,2176.1329264364786
SbTeI,mp-28051,752.52894,226.99467602106913,5.5049912426188445,1249.6037036170874
SbTeOs,mp-1103213,1758.3600000000001,269.76474462118375,10.823599196577488,2919.825473146776
SbTeRh,mp-1219458,1409.0620000000001,267.9220745965157,8.73314564238582,2339.8024982615298
SbTeRu,mp-1102857,1401.72,267.42505422475244,8.70378741132592,2327.6108204345514
Sc(CuSe)3,mp-1219527,944.947824,257.0687782050894,6.103902576604674,1569.1227776506607
Sc2O3,mp-216,1103.280192,479.72910891946253,3.818904932303188,1832.0398602219486
Sc2S3,mp-401,744.427296,428.6277174366303,2.883972633977312,1236.1506072514017
ScAg(PSe3)2,mp-13383,1377.0632719999999,561.0232200306174,4.075887198057913,2286.667360336021
ScAgO2,mp-11022,369.645824,110.83397731096576,5.53811517415263,613.8113315575479
ScCuO2,mp-3642,281.001424,102.27311664510334,4.5624290881974545,466.61384232223077
ScNiSb,mp-3432,225.409312,56.26662650851607,6.6522731462277545,374.3009685514282
ScSbPd,mp-569779,273.135912,64.0124422932965,7.085385842478886,453.55285236741975
ScTlS2,mp-13312,626.9384239999999,186.21082110984122,5.59073709680138,1041.0557454046348
ScTlSe2,mp-13313,407.25921199999993,104.88475063809506,6.4477421898270135,676.2698317587312
ScTlTe2,mp-13314,504.53921199999996,127.70384451989109,6.5605469851542555,837.8070721575793
Si(Bi3O5)4,mp-23492,2855.8383,516.0762152775502,9.18901302686875,4742.231065042531
Si3N4,mp-988,280.5666,145.49663109055865,3.2020796398588742,465.89180008313554
Si3Ru2,mp-22192,2291.172,550.2679727401842,6.914050613111794,3804.580614300054
SiAs,mp-1863,618.0426,288.35662420758007,3.5590785713465807,1026.2838821230368
SiAs2,mp-978553,1423.4296,592.9633567752937,3.9861830117278756,2363.6604593548113
SiB3,mp-569128,484.148,325.62657183715186,2.4689221874015743,803.9466680162568
SiGe,mp-1219182,100.7255,42.57521558313115,3.9285444703441104,167.25862775281826
SiP,mp-2798,708.7111440000001,520.8539229316051,2.259448359192474,1176.8425415467784
SiP2,mp-9996,720.264192,525.5840606792137,2.2756147276297805,1196.0268290890829
SiSe2,mp-1250007,1488.0439999999999,691.0016622931032,3.5759034017657996,2470.95519481973
SiSn,mp-1009813,146.7955,55.89218660970132,4.361247561367914,243.75966255108023
Sm(CuTe)3,mp-1219189,1447.596,347.83040000462785,6.910809723997417,2403.7897106538935
Sm(ErSe2)3,mp-13282,2251.794,521.1984783330308,7.174218771502713,3739.19190693548
Sm2Mn3(SbS3)4,mp-1192255,1337.354135,462.3600958032572,4.803028650620211,2220.72878704655
Sm2O3,mp-218,2789.7456,654.3533566824561,7.079480081162786,4632.481554675456
Sm2S3,mp-1403,1587.66,458.84211819880477,5.745705003776228,2636.371454478156
Sm2Se3,mp-15081,2150.4,519.8506654821398,6.868940343675141,3570.82320881664
Sm2Te3,mp-1106376,2734.08,641.5556993944723,7.076621181130209,4540.046651209728
Sm2ZrSe5,mp-1198078,3146.9759999999997,772.917204931014,6.760978480378132,5225.6765896526
Sm3B(SO)3,mp-1105337,1212.1684,353.297331773885,5.697334235137298,2012.8529834980152
Sm4GaSbS9,mp-1199065,4326.032,1385.806729271771,5.183655835714276,7183.54513936173
Sm4InSbS9,mp-1196183,9012.824,2855.0759209907505,5.24194339014166,14966.146352390078
SmBiW2O9,mp-1200917,3484.0600000000004,763.0296493535305,7.582166361792146,5785.417740378396
SmCuSe2,mp-11793,1487.304,350.37939394943106,7.048720440069294,2469.726395910446
SmCuSeO,mp-9194,617.7307999999999,138.50090046854655,7.4062054656101095,1025.7661260420712
Sn2SbS2I3,mp-1219046,1608.04682,564.3843504904992,4.73121652507062,2670.2245655318984
Sn2WO5,mp-557633,4010.056,1082.4215080080846,6.151812947164751,6658.854647253729
Sn3Ir2Se3,mp-1194504,3909.7760000000003,735.6796516509253,8.824949521283822,6492.3357896550815
Sn3WO6,mp-556980,2543.8656,711.6421731715209,5.935831753975785,4224.188208979848
SnBr2,mp-29862,1114.072,397.626590899177,4.652505947406003,1849.9600790051948
SnCl2,mp-29179,1516.9279999999999,665.715260636132,3.783777170456364,2518.9182052194046
SnGe,mp-995181,191.35,207.54824464034792,1.530941159943396,317.74415039390993
SnGeS3,mp-5045,1150.1799999999998,531.9924307893193,3.5901240564423698,1909.9188236219877
SnI2,mp-27194,1117.55682,362.5936855637524,5.117978698029424,1855.746758755264
SnI4,mp-23182,5010.62304,2007.9440686885678,4.1437086996951304,8320.335305926055
SnO2,mp-856,301.4176,72.82143907393863,6.873191556302777,500.5157001608121
SnPbS3,mp-1188095,1688.4199999999998,504.4134958079262,5.558311572013088,2803.6873708287717
SnS,mp-2231,603.0999999999999,204.3235483638381,4.90139839037615,1001.4711110664597
SnS2,mp-1170,182.83999999999997,72.82621589710445,4.169006438095262,303.61296293714395
SnSe,mp-691,790.68,226.25694595101302,5.8029379989225,1312.9550291792877
SnSe2,mp-665,276.63,82.9070527059618,5.5406012757769405,459.35492199355804
SnTe,mp-1883,246.31,64.66821344829322,6.324705070463654,409.007377494246
Sr(LaS2)2,mp-34141,987.38188,341.9675241804545,4.794566938256253,1639.586185392953
Sr(NdS2)2,mp-37108,1008.728,328.5624501000629,5.098063552494077,1675.0322515732846
Sr(PrS2)2,mp-38240,995.3906,334.11004134277186,4.947127512790547,1652.884977826414
Sr2Be2B2O7,mp-556498,653.764328,302.13819607381964,3.593061787951688,1085.6012069934961
Sr2ScSbO6,mp-1106218,875.904624,269.84851686904693,5.389964205263415,1454.4738467675838
Sr2SmTaO6,mp-1208761,1205.0885600000001,297.93977721304066,6.716446697084901,2001.0966325927382
Sr2TiO4,mp-5532,287.1046,95.59542788402864,4.9871465095478476,476.7484045005664
Sr2V3Se5O18,mp-1197632,4043.4147999999996,1718.7548126158176,3.90646076367928,6714.2482378686245
Sr3Ti2O7,mp-3349,470.58979999999997,155.59136359944824,5.022340116866562,781.4327472434805
Sr4Te3(ClO2)4,mp-1218587,2006.1743999999999,780.782141741351,4.266658761153353,3331.3309656128145
Sr4V2(Se2O7)3,mp-1204879,2524.2208,1042.987443245584,4.018808930317438,4191.567251124306
Sr5V3O12F,mp-40674,1603.8314064,669.6138882246894,3.9772542854929176,2663.2247065672213
SrBiClO2,mp-547244,728.1044,209.2603088660921,5.777712014833325,1209.0458007633529
SrCrO4,mp-510607,814.4548000000001,344.433546328756,3.926545563854614,1352.4340133798896
SrO,mp-2472,103.6194,34.49840025661019,4.987595380591106,172.064061757652
SrPbO3,mp-20489,1371.2728,296.90377048683945,7.669326838228552,2277.052055365968
SrS,mp-1087,119.685,55.30731406084619,3.593405710633063,198.741618186021
SrSe,mp-2758,166.57999999999998,61.901185586472266,4.46861550539798,276.61259771422795
SrSeO4,mp-4092,922.3104,350.3325692370048,4.371653066875919,1531.5324507314724
SrSnO3,mp-2879,1017.3127999999999,266.2174999396318,6.345516909051056,1689.287647352232
SrTaNO2,mp-2583419,1258.2935200000002,267.83674631005147,7.80119074770591,2089.4455472096283
SrTe,mp-1958,215.22,75.58435544653058,4.728243242961414,357.38121791365194
SrTh(PS4)2,mp-1194714,2552.5023359999996,1234.1375005021987,3.434406494244769,4238.529846515758
SrTiO3,mp-4651,366.9704,119.62507795144641,5.093987781835845,609.3686854858286
SrZrS3,mp-558760,1100.156,461.5351916601778,3.9582074137901837,1826.852017354389
Ta2Mn3O8,mp-31909,2618.8203799999997,647.7800116042033,6.71316414754598,4348.6535493982565
Ta2O5,mp-10390,883.78552,168.1248937093548,8.7289892060389,1467.5603824553955
Ta2Tl4S11,mp-18344,3064.2879199999998,911.4296404208437,5.58284433247195,5088.3698024704545
Ta4Cu2O11,mp-676563,2053.75384,429.7330666236046,7.935946170711641,3410.3384844997654
Ta7Cu3O19,mp-28752,3522.5235199999997,699.3823346683047,8.363505379002003,5849.287917977345
TaCu3S4,mp-10748,499.84587999999997,165.15806593774687,5.025571147896058,830.0136110190555
TaNO,mp-4165,843.81592,128.59579154520173,10.896074306494693,1401.1893001790202
TaTl3S4,mp-7562,922.35778,233.26503522396746,6.565969587348933,1531.611127072448
TaTlS3,mp-10795,1926.10472,476.0707586574709,6.718270500255314,3198.372133922654
Tb(CuSe)3,mp-1217841,1172.8867,279.70784379116225,6.963066032212186,1947.624186045554
Tb(CuTe)3,mp-1217851,1464.7267,337.4277332196543,7.208168350699238,2432.2359072420977
Tb2(MoO4)3,mp-3114,3190.654,1199.4228172622293,4.4172960016694525,5298.205615003556
Tb2EuSe4,mp-646337,3142.6188,771.5583595640611,6.763508196295207,5218.441288831611
Tb2O3,mp-1056,2926.7912,606.4592869538722,8.013812686078552,4860.0511273810935
Tb4Al2O9,mp-1200490,3334.6363088000003,846.4379821886813,6.5418778223386616,5537.293863665222
Tb4GaSbS9,mp-1202576,4463.0776,1337.036248261317,5.5429422513449325,7411.114712067367
TbWClO4,mp-1103802,884.4318999999999,256.9517826837954,5.715600438174673,1468.6337216972643
TcS2,mp-9481,648.52,229.4155268124772,4.694071105098641,1076.8927954714318
Te2Mo,mp-602,702.28,161.280150965677,7.23066892428707,1166.163375691848
Te2Ru,mp-267,712.54,138.68892091453327,8.53132679029429,1183.2005065151639
Te3As2,mp-484,1065.2864,306.5208834463345,5.771057633752973,1768.949684317674
TeI,mp-569766,1018.01788,330.19365187694956,5.119597092881965,1690.4584602373106
TeI4,mp-570884,10163.48608,3920.2003865394863,4.305102807150928,16876.865688685295
TeO2,mp-8377,638.3951999999999,187.38091447094357,5.657354018806982,1060.08016952992
TePb,mp-19717,334.79999999999995,69.98911846195519,7.94335593467838,555.94847949768
TePb3Cl4O3,mp-1196950,3756.0407999999998,1066.169815246742,5.84996160550661,6237.052484143516
TeSe,mp-1217322,619.68,192.49977990130773,5.345475456222573,1029.002848790688
Th2Se5,mp-2392,3435.5044799999996,690.3013880073445,8.26420097312425,5704.789402519317
ThO2,mp-643,264.03686,43.92656473586823,9.981284074654347,438.44352105239483
ThSO,mp-8136,560.20492,107.0206249745882,8.692176439657416,930.2421549615276
ThSeO,mp-7950,653.99492,115.34164726873333,9.41536851374871,1085.9841140179417
ThTeO,mp-3718,751.27492,133.1453171336779,9.369622464185339,1247.5213544167896
Ti(Bi3O5)4,mp-23494,2875.6198,527.4664135784507,9.052858903741887,4775.079018588478
Ti6H2O13,mp-1191976,497.21007999999995,261.54147559856006,3.1568100633284675,825.6367621473112
TiCoSb,mp-5967,228.56019500000002,50.222441895432794,7.557042599749188,379.53313286721396
TiFe2Si,mp-866141,187.64249999999998,45.006166962292156,6.92322236784906,311.5877018044904
TiO2,mp-390,159.7316,68.78397225482972,3.8561390579169474,265.24056197052454
TiS3,mp-9920,288.12399999999997,153.2064428549375,3.1228527280544403,478.4411580250583
TiTlPS5,mp-1542940,887.098124,433.2135538417105,3.400311642483385,1473.061090809571
Tl2BiP2S7,mp-559093,3616.5980959999997,1330.445859697199,4.51390215004013,6005.502426599176
Tl2Cu2SnS4,mp-18240,1565.6572,424.161231099308,6.129355431106988,2599.8349455035695
Tl2GeTe3,mp-29034,6913.6528,1652.3873848386577,6.947759752129458,11480.390567308476
Tl2Hg3S4,mp-1188364,2277.5932,483.2525464171811,7.826202912871073,3782.0324864225063
Tl2Hg3Se4,mp-1105692,2652.7531999999997,526.6675305628945,8.363910943855155,4405.000322648162
Tl2Hg3Te4,mp-1190100,3041.8732,635.1333438480585,7.95289577089489,5051.149284243555
Tl2PAuS4,mp-9510,1529.9338619999999,432.72364349107414,5.870987142438443,2540.514947165213
Tl2S,mp-667,3967.4844,824.4993888337151,7.990500577138402,6588.16284232606
Tl2Te3,mp-29711,1583.1331999999998,347.80630992550755,7.5583865249440505,2628.8545262314706
Tl2TeBr6,mp-31076,2031.5811999999999,605.7946517317157,5.5687516222314155,3373.519949570107
Tl2TeI6,mp-31077,2595.58684,763.3689813396013,5.64612062309539,4310.073348572843
Tl2TeS3,mp-17172,2530.2464,736.927793649623,5.701471747341469,4201.57299532401
Tl3AsSe3,mp-7684,924.9515,210.46975858047236,7.297571445985277,1535.9181004602697
Tl3VS4,mp-5513,792.3514,218.2765402821419,6.027814315155005,1315.730454175203
Tl4CdI6,mp-570339,3382.74204,881.3611087453538,6.373296091594524,5617.17530965018
Tl4CuTeO6,mp-1191858,2209.3512,449.8218840751792,8.155925954964061,3668.7139794395894
TlAsS2,mp-4988,2747.4791999999998,866.6852500673406,5.264075448285785,4562.2965462709135
TlAsSe2,mp-30236,6995.598399999999,1917.4983655033866,6.058135248733245,11616.464437444449
TlBiTe2,mp-27438,668.5636999999999,142.96338774897637,7.765457715019705,1110.1761423606422
TlBr,mp-568949,568.5745999999999,136.72022626995476,6.905637602678175,944.1403355764681
TlCl,mp-571079,479.6726,123.12706747101339,6.469049477403585,796.5150914775951
TlCr5S8,mp-541823,720.8838,263.2528545888434,4.547170872082889,1197.0557123790609
TlCuCl3,mp-1105457,1497.1532000000002,500.54527904298516,4.966746229309072,2486.081377285204
TlGaS2,mp-4016,2705.8903999999998,806.6708676334586,5.570099156202046,4493.2367191379
TlGaSe2,mp-17254,3456.2104,917.3473395950205,6.256269728893391,5739.172391589212
TlGaTe2,mp-3785,1058.6126,254.15198984408437,6.916599707810294,1757.8675786949987
TlHg6S4Br5,mp-1204377,3871.4066,960.9233474466007,6.690046525641654,6428.6219019930795
TlHg6Se4Br5,mp-1202157,4246.5666,1012.5881325670845,6.963926903174094,7051.589738218735
TlInHgS3,mp-1190524,2463.9452,605.8841304649136,6.7529038257233,4091.47726256155
TlInS2,mp-20042,766.6626,193.6094997578039,6.575468661370863,1273.0731982011291
TlInSe2,mp-22232,954.2426,231.1600042795146,6.854806571114,1584.5571163139568
TlInTe2,mp-22791,1148.8026,273.3288196218309,6.9792552419133544,1907.6315971116533
TlN3,mp-870,492.80679999999995,140.53352166702985,5.822987526243125,818.3249436861328
TlS,mp-561066,7566.3456,1932.5754526955386,6.50127913126112,12564.212460197015
TlSe,mp-1836,1133.3732,235.33777973502288,7.997060555923034,1882.0104756374546
Tm(CuTe)3,mp-2514049,2969.48884,662.5553696822655,7.442324750937269,4930.9522266527165
Tm2O3,mp-1767,3086.93296,560.1576721567083,9.150946297529503,5125.972776055174
UHg3(TeCl3)2,mp-567543,2615.43382,797.497096667644,5.445825511295654,4343.030034216872
UHg4(AsCl3)2,mp-570252,11223.600880000002,3462.3818979181847,5.382776446576297,18637.22772916614
V2O5,mp-25279,363.76,175.71849611799263,3.4375305059565995,604.0376908664159
V2Pb4(Se2O7)3,mp-1203641,3480.8608,1065.1558660518672,5.426534771123412,5780.105343796529
V2Zn3TeO10,mp-554700,2342.8160000000003,919.2470212035054,4.232091488055301,3890.3374938555457
V3As2O9,mp-1216491,446.66229999999996,170.6755723088174,4.345672838204343,741.7001987274091
V3Bi(PbO4)3,mp-1216962,2350.7954,664.3873079873123,5.875469853734954,3903.587599283573
VAg(IO4)2,mp-1198619,8649.82144,2843.5631629478894,5.05118599347163,14363.366420234264
VCu3S4,mp-3762,369.8395,154.84416641947865,3.9661354529695454,614.1329381218106
VFeSb,mp-567636,228.54649999999998,47.62263842384987,7.969117301040473,379.5103917846968
VGa(TeO4)2,mp-1195697,2015.4388000000001,677.9931761934863,4.936207297145916,3346.714863741424
VO,mp-19184,133.8818,41.804172700848774,5.318032742750917,222.31595920672783
VO2,mp-541404,331.7612,135.43671915122044,4.067600255193656,550.9024333820959
VZn2BiO6,mp-1105584,973.4726,271.6664645531357,5.950271724644552,1616.489282564675
WO3,mp-2383161,1854.7056,458.80328245471986,6.712705038560279,3079.811105841793
WSe2,mp-1821,683.52,131.12545319316163,8.65592175403535,1135.0116628024318
Y(CuSe)3,mp-1216202,1032.8477,284.17299908456647,6.035351568315497,1715.0839556979565
Y(CuTe)3,mp-1216225,1324.6877,336.1308930059073,6.544163963101845,2199.6956768945006
Y2O3,mp-2652,1806.4792,596.8276909170065,5.026122832858722,2999.7292846003147
Y2S3,mp-541289,1644.0402,717.4624790592753,3.8050672458027317,2729.992979160877
Y3GaS6,mp-1189598,1057.6611,457.90588379842717,3.835477197201199,1756.2875757731294
Y6Zn(SiS7)2,mp-1216132,1103.9251,481.7282394829768,3.8052798339531217,1833.1107551503117
YCuO2,mp-2918,368.9013,122.48560880109859,5.001199948022238,612.5750203695264
YMoClO4,mp-560118,568.5929,251.75943451358552,3.7502893397642953,944.1707234413869
YMoO4F,mp-555913,1071.3674128,408.3468656114635,4.356706499932605,1779.047443636569
YN,mp-2114,102.91255,29.3532772394838,5.821847704574437,170.8903097184258
YNiSb,mp-11520,269.35925,63.47281123191167,7.046821290786001,447.28155757507596
YSbPd,mp-1207056,317.08585,71.12020036640537,7.40343023048882,526.5334413910676
YSbPt,mp-4964,405.74985000000004,71.3535151805803,9.442610857880519,673.76347719209
Zn(GaSe2)2,mp-15776,520.6949999999999,169.39174072865404,5.104347978029998,864.634389283287
Zn(InS2)2,mp-674328,846.61,327.5503422251356,4.291947825864141,1405.828979174226
Zn(InSe2)2,mp-22607,610.885,191.800785952383,5.288812570099574,1014.3984076999409
Zn(InTe2)2,mp-20832,805.4449999999999,240.88146830313525,5.552410892873276,1337.4728884976369
Zn2InCuSe4,mp-1215816,625.0219999999999,195.32628842886953,5.313536937770767,1037.873448484465
Zn2InCuTe4,mp-1215701,819.582,242.52803889040558,5.611507582829014,1360.9479292821609
Zn2MoSeO7,mp-1191333,835.4276,320.449524962429,4.3291066425469875,1387.260167115878
Zn2TeMoO7,mp-1192126,932.7076,326.5852634658844,4.742398328320518,1548.797407514726
Zn3(BO3)2,mp-557683,1255.3816000000002,523.6015580342996,3.9812910376295285,2084.6101902908144
Zn3(PS4)2,mp-30311,1029.389048,575.1076920690618,2.9722098182768106,1709.3407289341822
Zn3As2,mp-680580,11074.2464,3390.625722112223,5.42354724097907,18389.21878035441
Zn3P2,mp-2071,2065.396192,731.0822298364071,4.691224769052758,3429.6710648228745
Zn6S5Cl2,mp-1215990,1247.37,650.5483679818526,3.1839394539263863,2071.306615504842
ZnAs,mp-7372,1122.6448,311.5660976784548,5.983306791739732,1864.1955483153436
ZnAs2,mp-7262,1722.0176000000001,558.3442182356343,5.121352392989239,2859.477498172772
ZnB12(H5O12)2,mp-1195627,1178.412,873.0145641316886,2.241427855784395,1956.7991625502393
ZnCu2GeS4,mp-6408,393.401,147.001823583286,4.443875003832139,653.2577293395066
ZnCu2SiS4,mp-1189702,697.693,285.3026892857826,4.060762574280743,1158.5464829933537
ZnCu2SiSe4,mp-1232332,536.4265,175.4085450311627,5.078185669069057,890.7571596095048
