,range_Atomic_Radus,range_metallic_valence,range_l_quantum_number,range_number_of_valence_electrons,range_Molar_Denstiy_(mol/ml),avg_1st_ionization_potential_(kJ/mol),range_Melting_point_(K),range_gilmor_number_of_valence_electron,avg_Cohesive_energy,avg_metallic_valence,range_Boiling_Point_(K),range_Number_of_unfilled_p_valence_electrons,range_valence_p,avg_heat_atomization(kJ/mol),avg_Density_(g/mL),range_Mendele_Number,range_Density_(g/mL),avg_number_of_valence_electrons,range_abs_valence,avg_thermal_conductivity_(W/(m_K))_,range_1st_ionization_potential_(kJ/mol),range_Allred-Rockow_electronegativity,avg_Molar_Heat_Capacity(J/mol_K),sum_Molar_Denstiy_(mol/ml),avg_l_quantum_number,avg_polarizability(A^3),sum_Density_(g/mL),range_thermal_conductivity_(W/(m_K))_,range_Molar_Heat_Capacity(J/mol_K),range_heat_of_fusion_(kJ/mol)_,range_Covalent_Radius,range_Zunger_radii_sum,range_Critical_Temperature,range_Number_of_unfilled_d_valence_electrons,range_valence_d,avg_abs_valence,avg_Number_of_unfilled_p_valence_electrons,avg_valence_p,range_heat_of_vaporization_(kJ/mol)_,avg_gilmor_number_of_valence_electron,range_group,sum_valence_f,sum_specific_heat_(J/g_K)_,range_Cohesive_energy,avg_Period,range_Period,range_Pauling_Electronegativity,range_valence_f,range_Number_of_unfilled_f_valence_electrons,avg_Molar_Denstiy_(mol/ml),range_Atomic_Weight,range_polarizability(A^3),range_Gordy_electonegativity,avg_Atomic_Radus,range_valence_s,range_Number_of_unfilled_s_valence_electrons,avg_Number_of_unfilled_d_valence_electrons,avg_valence_d,sum_metallic_valence,avg_Critical_Temperature,sum_valence_d,avg_heat_of_vaporization_(kJ/mol)_,range_outer_shell_electrons,avg_Atomic_Number,range_heat_atomization(kJ/mol),avg_Melting_point_(K),range_families,avg_Gordy_electonegativity,avg_Atomic_Weight,avg_Zunger_radii_sum,avg_Boiling_Point_(K),range_Nagle_electonegativity,avg_families,avg_outer_shell_electrons,avg_Allred-Rockow_electronegativity,range_Atomic_Number,avg_valence_f,avg_Number_of_unfilled_f_valence_electrons,avg_Nagle_electonegativity,avg_valence_s,avg_Number_of_unfilled_s_valence_electrons,avg_Mendele_Number,avg_specific_heat_(J/g_K)_,avg_heat_of_fusion_(kJ/mol)_,avg_group,avg_Covalent_Radius,sum_thermal_conductivity_(W/(m_K))_,sum_Number_of_unfilled_s_valence_electrons,avg_Pauling_Electronegativity,sum_Zunger_radii_sum,sum_l_quantum_number,avg_Orbital_Radius(pm),avg_ionic_radius,range_ionic_radius,sum_Boiling_Point_(K),range_specific_heat_(J/g_K)_,sum_Nagle_electonegativity,sum_Number_of_unfilled_d_valence_electrons,sum_heat_of_vaporization_(kJ/mol)_,sum_polarizability(A^3),range_Orbital_Radius(pm),sum_abs_valence,sum_number_of_valence_electrons,sum_Mendele_Number,sum_Pauling_Electronegativity,sum_Allred-Rockow_electronegativity,sum_heat_of_fusion_(kJ/mol)_,sum_Atomic_Number,sum_Number_of_unfilled_p_valence_electrons,sum_Atomic_Weight,sum_Melting_point_(K),sum_Critical_Temperature,sum_Gordy_electonegativity,sum_Molar_Heat_Capacity(J/mol_K),sum_group,sum_1st_ionization_potential_(kJ/mol),sum_Cohesive_energy,sum_Period,sum_families,sum_valence_s,sum_outer_shell_electrons,sum_valence_p,sum_Orbital_Radius(pm),sum_Atomic_Radus,sum_ionic_radius,sum_heat_atomization(kJ/mol),sum_gilmor_number_of_valence_electron,sum_Covalent_Radius,sum_Number_of_unfilled_f_valence_electrons
1352,0.83,4.44,1.0,9.0,0.0272999999999999,1020.6875,341.9,6.0,1.4625,2.38,1398.2,5.0,5.0,139.0,7.29875,24.0,11.43,8.375,5.0,6.11375,551.0,0.93,29.6182430625,0.902,1.375,4.1937500000000005,116.78,45.98,15.02,3.5700000000000003,0.47,1.31,1745.0,10.0,10.0,2.625,3.375,2.625,154.29999999999998,4.25,5.0,98.0,6.154,2.18,4.625,3.0,1.34,14.0,14.0,0.0563749999999999,172.3133,4.699999999999999,3.5850999999999997,1.2525,0.0,0.0,5.625,4.375,38.08,1307.1875,70.0,39.74212500000001,5.0,50.0,218.0,303.45,4.0,6.849575,120.98145625,1.6934375,627.6374999999999,1.02,6.0625,4.625,2.2599375,65.0,6.125,7.875,2.099375,2.0,0.0,83.0625,0.384625,3.202625,14.625,1.2625,97.82,0.0,2.42125,27.095,22.0,97.3125,1.290625,0.8999999999999999,10042.2,0.58,33.59,90.0,635.8740000000001,67.10000000000001,50.900000000000006,42.0,134.0,1329.0,38.74,36.159,51.242,800.0,54.0,1935.7033,4855.2,20915.0,109.5932,473.891889,234.0,16331.0,23.4,74.0,97.0,32.0,74.0,42.0,1557.0,20.04,20.65,2224.0,68.0,20.2,126.0
1353,0.77,4.44,1.0,9.0,0.0272999999999999,1005.9375,341.9,6.0,1.365,2.38,1398.2,5.0,5.0,126.0,7.97875,24.0,10.38,8.375,5.0,6.17625,551.0,0.93,30.2432430625,0.902,1.375,4.41875,127.66,45.98,12.52,4.3950000000000005,0.3500000000000001,1.2100000000000002,1745.0,10.0,10.0,2.625,3.375,2.625,148.66,4.25,5.0,98.0,4.593999999999999,1.79,4.875,2.0,1.34,14.0,14.0,0.0563749999999999,125.4233,4.5,3.5850999999999997,1.29,0.0,0.0,5.625,4.375,38.08,1417.9375,70.0,46.71712500000001,5.0,54.5,166.0,329.5,4.0,6.827075,132.70395624999998,1.7409375,687.7125,1.02,6.0625,4.625,2.2199375000000003,47.0,6.125,7.875,2.0543750000000003,2.0,0.0,83.3125,0.2871249999999999,4.445125,14.625,1.2975,98.82,0.0,2.4137500000000003,27.855,22.0,100.0125,1.328125,0.75,11003.4,0.3399999999999999,32.870000000000005,90.0,747.4740000000002,70.7,46.80000000000001,42.0,134.0,1333.0,38.620000000000005,35.519000000000005,71.122,872.0,54.0,2123.2632999999996,5272.0,22687.0,109.2332,483.891889,234.0,16095.0,21.84,78.0,97.0,32.0,74.0,42.0,1600.1999999999998,20.64,21.25,2016.0,68.0,20.76,126.0
1354,0.83,2.4400000000000004,1.0,9.0,0.0090999999999999,859.0,341.9,5.0,2.27,2.8866666666666667,1723.0,4.0,4.0,220.5,6.486666666666666,17.0,11.43,6.0,4.0,22.808333333333337,449.0,0.93,24.861973166666665,0.3655,1.1666666666666663,5.2333333333333325,38.92,81.33,5.112009999999998,2.4219999999999997,0.47,1.31,5416.0,10.0,10.0,2.3333333333333335,3.6666666666666665,2.3333333333333335,221.7,4.166666666666667,4.0,28.0,2.629,2.18,4.333333333333333,3.0,0.96,14.0,14.0,0.0609166666666666,172.3133,6.799999999999999,4.0169,1.245,0.0,0.0,5.0,5.0,17.32,2455.9999999999995,30.0,80.70483333333333,4.0,43.0,218.0,399.66666666666663,3.0,5.7814499999999995,102.66721666666666,1.6658333333333333,1144.5,0.9700000000000002,5.833333333333333,4.166666666666666,2.1631666666666667,65.0,4.666666666666666,9.333333333333332,2.02,2.0,0.0,81.0,0.4381666666666666,2.4761666666666664,14.333333333333332,1.245,136.85,0.0,2.19,9.995,7.0,104.28333333333332,1.325,0.8999999999999999,6867.0,0.58,12.12,30.0,484.229,31.399999999999995,57.19999999999999,14.0,36.0,486.0,13.14,12.979,14.857,258.0,22.0,616.0033000000001,2398.0,14736.0,34.6887,149.17183899999998,86.0,5154.0,13.62,26.0,35.0,12.0,25.0,14.0,625.7,7.470000000000001,7.95,1323.0,25.0,7.470000000000001,56.0
1355,0.68,1.44,0.0,3.0,0.0017999999999999,786.75,190.2,3.0,2.5250000000000004,2.72,1635.3000000000002,3.0,3.0,245.75,5.8375,13.0,9.83,4.5,3.0,32.059999999999995,442.0,0.93,24.629957249999997,0.2382,1.0,5.7749999999999995,23.35,81.33,3.799828999999999,2.4219999999999997,0.4599999999999999,1.1349999999999998,5416.0,10.0,10.0,2.5,3.5,2.5,221.7,4.5,3.0,14.0,1.7799999999999998,0.9700000000000002,4.25,3.0,0.96,14.0,14.0,0.05955,172.3133,6.799999999999999,1.6199999999999992,1.22,0.0,0.0,5.0,5.0,10.88,2921.75,20.0,103.8,4.0,40.5,97.0,444.45,2.0,5.14795,95.835825,1.62125,1379.75,0.9700000000000002,6.0,4.25,2.15725,65.0,3.5,10.5,2.0225,2.0,0.0,81.75,0.4449999999999999,2.7104999999999997,14.5,1.24,128.23999999999998,0.0,2.14,6.485,4.0,108.025,1.3625,0.8999999999999999,5519.0,0.58,8.09,20.0,415.2000000000001,23.1,57.19999999999999,10.0,18.0,327.0,8.56,8.629,10.842,162.0,14.0,383.3433,1777.8,11687.0,20.5918,98.519829,58.0,3147.0,10.1,17.0,24.0,8.0,17.0,10.0,432.1,4.88,5.45,983.0,18.0,4.96,42.0
1356,0.53,1.44,0.0,3.0,0.0017999999999999,757.25,146.39999999999998,3.0,2.33,2.72,1395.0,3.0,3.0,219.75,7.1975,14.0,7.11,4.5,3.0,32.184999999999995,383.0,0.7700000000000002,25.879957249999997,0.2382,1.0,6.225,28.79,81.08,1.299828999999999,3.4300000000000006,0.32,0.9449999999999998,4973.0,10.0,10.0,2.5,3.5,2.5,193.8,4.5,3.0,14.0,1.0,0.6400000000000001,4.75,2.0,0.9299999999999996,14.0,14.0,0.05955,125.4233,5.8999999999999995,1.5299999999999994,1.295,0.0,0.0,5.0,5.0,10.88,3143.25,20.0,117.75,4.0,49.5,61.0,496.5499999999999,2.0,5.10295,119.280825,1.71625,1499.9,0.79,6.0,4.25,2.0772500000000003,47.0,3.5,10.5,1.9325,2.0,0.0,82.25,0.25,5.1955,14.5,1.31,128.73999999999998,0.0,2.125,6.865,4.0,113.425,1.4375,0.75,5999.6,0.19,7.73,20.0,471.0,24.9,46.39999999999999,10.0,18.0,329.0,8.5,8.309000000000001,20.782,198.0,14.0,477.1233,1986.2,12573.0,20.4118,103.519829,58.0,3029.0,9.32,19.0,24.0,8.0,17.0,10.0,453.7000000000001,5.18,5.75,879.0,18.0,5.24,42.0
1357,0.33,1.44,0.0,3.0,0.0099999999999999,721.25,292.9,3.0,2.1950000000000003,2.72,1090.2,3.0,3.0,204.75,7.9225,15.0,5.66,4.5,3.0,33.099999999999994,311.0,0.5000000000000002,26.004957249999997,0.2182,1.0,7.074999999999999,31.69,79.25,1.049828999999999,14.23,0.1299999999999999,0.565,4401.0,0.0,0.0,2.5,3.5,2.5,178.95,4.5,3.0,14.0,0.76,0.6400000000000001,5.25,1.0,0.48,14.0,14.0,0.05455,89.5633,4.199999999999999,1.21,1.395,0.0,0.0,0.0,10.0,10.88,3429.25,40.0,125.175,1.0,58.5,61.0,612.8,1.0,4.94295,143.600825,1.90625,1652.3000000000002,0.56,5.5,2.25,1.94225,32.0,3.5,10.5,1.8175,2.0,0.0,82.75,0.19,10.5955,14.5,1.405,132.39999999999998,0.0,1.9,7.625,4.0,123.075,1.5625,0.5,6609.200000000001,0.1,7.27,0.0,500.7000000000001,28.299999999999997,27.09999999999999,10.0,18.0,331.0,7.6,7.769,42.382,234.0,14.0,574.4033,2451.2,13717.0,19.7718,104.019829,58.0,2885.0,8.780000000000001,21.0,22.0,8.0,9.0,10.0,492.3,5.58,6.25,819.0,18.0,5.62,42.0
1358,1.0,0.4399999999999999,0.0,2.0,0.0582,995.5,512.9,2.0,3.4,3.22,1652.8000000000002,2.0,2.0,327.5,5.95,6.0,11.9,4.0,2.0,23.065,813.0,1.2809999999999997,20.5699145,0.0582,1.0,4.35,11.9,46.07,11.999828999999998,3.782,0.73,1.6949999999999998,2202.81,10.0,10.0,2.0,4.0,2.0,161.31,4.0,2.0,14.0,1.17,3.04,4.0,4.0,1.42,14.0,14.0,0.0291,190.3733,6.5,2.2181999999999995,1.06,0.0,0.0,5.0,5.0,6.4399999999999995,1227.595,10.0,83.445,2.0,44.0,291.0,319.7,2.0,5.7709,109.19665,1.3875,903.75,1.53,6.0,4.0,2.4295,74.0,7.0,7.0,2.355,2.0,0.0,79.0,0.585,2.251,14.0,1.115,46.13,0.0,2.33,2.775,2.0,92.0,1.275,1.25,1807.5,0.91,4.71,10.0,166.89,8.7,79.80000000000001,4.0,8.0,158.0,4.66,4.859,4.502,88.0,8.0,218.3933,639.4,2455.19,11.5418,41.139829,28.0,1991.0,6.8,8.0,12.0,4.0,8.0,4.0,184.0,2.12,2.55,655.0,8.0,2.23,14.0
1359,1.0,0.4399999999999999,0.0,2.0,0.0582,1198.75,512.9,2.0,4.16,3.11,1652.8000000000002,2.0,2.0,400.25,2.975,6.0,11.9,4.5,2.0,11.5475,813.0,1.2809999999999997,17.56995725,0.0582,1.0,2.725,11.9,46.07,11.999828999999998,3.782,0.73,1.6949999999999998,2202.81,10.0,10.0,2.5,3.5,2.5,161.31,4.5,2.0,14.0,3.25,3.04,3.0,4.0,1.42,14.0,14.0,0.01455,190.3733,6.5,2.2181999999999995,0.81,0.0,0.0,7.5,2.5,12.44,676.8925,10.0,43.1175,2.0,25.5,291.0,191.475,2.0,6.32545,61.603325,0.96375,490.55,1.53,6.5,4.5,2.7497499999999997,74.0,3.5,10.5,2.7375,2.0,0.0,80.5,0.8125,1.3055,14.5,0.9325,46.190000000000005,0.0,2.6850000000000005,3.855,4.0,72.05000000000001,0.9625,1.25,1962.2,0.91,10.95,30.0,172.47,10.9,79.80000000000001,10.0,18.0,322.0,10.740000000000002,10.999,5.2219999999999995,102.0,14.0,246.4133,765.9,2707.57,25.3018,70.279829,58.0,4795.0,16.64,12.0,26.0,8.0,18.0,10.0,288.20000000000005,3.24,3.85,1601.0,18.0,3.73,42.0
1360,0.68,1.44,0.0,3.0,0.0017999999999999,794.5,190.2,3.0,2.365,2.72,1012.3,3.0,3.0,230.5,6.985,12.0,9.83,4.5,3.0,23.185,411.0,0.8009999999999997,24.669914499999997,0.1182,1.0,5.25,13.97,45.83,3.799828999999999,2.4219999999999997,0.4599999999999999,1.1349999999999998,1015.0,10.0,10.0,2.5,3.5,2.5,154.29999999999998,4.5,3.0,14.0,0.84,0.9700000000000002,4.5,3.0,0.96,14.0,14.0,0.0591,172.3133,4.699999999999999,1.1881999999999993,1.22,0.0,0.0,5.0,5.0,5.4399999999999995,1821.5,10.0,86.95,3.0,48.5,97.0,481.0499999999999,2.0,5.2559000000000005,118.22665,1.6675,1224.0,0.9000000000000001,6.0,4.5,2.1895,65.0,7.0,7.0,2.04,2.0,0.0,82.0,0.42,2.9309999999999996,14.5,1.25,46.370000000000005,0.0,2.1,3.335,2.0,106.45,1.45,0.8999999999999999,2448.0,0.58,4.08,10.0,173.9,10.5,50.900000000000006,5.0,9.0,164.0,4.2,4.379,5.861999999999999,97.0,7.0,236.4533,962.1,3643.0,10.5118,49.339828999999995,29.0,1589.0,4.73,9.0,12.0,4.0,9.0,5.0,212.9,2.44,2.9,461.0,9.0,2.5,14.0
1361,0.68,1.44,0.0,3.0,0.0099999999999999,855.75,518.2,3.0,2.5825,2.61,1505.3000000000002,3.0,3.0,250.5,5.6825,12.0,9.83,5.0,3.0,17.735000000000003,411.0,0.8009999999999997,24.41995725,0.2282,1.0,5.0,22.73,45.83,3.799828999999999,18.15,0.4599999999999999,1.1349999999999998,3756.0,10.0,10.0,3.0,3.0,3.0,154.29999999999998,5.0,3.0,14.0,1.7599999999999998,0.9700000000000002,4.25,3.0,0.96,14.0,14.0,0.05705,172.3133,4.699999999999999,1.1881999999999993,1.1625,0.0,0.0,5.0,5.0,10.44,2506.75,20.0,65.21000000000001,4.0,41.0,97.0,563.05,2.0,5.34045,97.570825,1.55125,1347.25,0.9000000000000001,6.25,4.25,2.23725,65.0,3.5,10.5,2.1125,2.0,0.0,84.25,0.4399999999999999,6.863,15.0,1.225,70.94000000000001,0.0,2.2075,6.205,4.0,103.3,1.3375,0.8999999999999999,5389.0,0.58,8.45,20.0,260.84000000000003,20.0,50.900000000000006,12.0,20.0,337.0,8.83,8.949,27.452,164.0,12.0,390.2833,2252.2,10027.0,21.3618,97.679829,60.0,3423.0,10.33,17.0,25.0,8.0,17.0,12.0,413.2,4.65,5.35,1002.0,20.0,4.9,42.0
1362,0.53,1.44,0.0,3.0,0.0099999999999999,826.25,414.0,3.0,2.3875,2.61,1265.0,3.0,3.0,224.5,7.0425,13.0,7.11,5.0,3.0,17.860000000000003,352.0,0.641,25.66995725,0.2282,1.0,5.449999999999999,28.17,45.58,1.299828999999999,15.728000000000002,0.32,0.9449999999999998,3313.0,10.0,10.0,3.0,3.0,3.0,126.4,5.0,3.0,14.0,0.98,0.8700000000000001,4.75,2.0,0.9299999999999996,14.0,14.0,0.05705,125.4233,3.8,1.0981999999999994,1.2375,0.0,0.0,5.0,5.0,10.44,2728.25,20.0,79.16,4.0,50.0,80.0,615.15,2.0,5.29545,121.015825,1.64625,1467.4,0.72,6.25,4.25,2.1572500000000003,47.0,3.5,10.5,2.0225,2.0,0.0,84.75,0.245,9.348,15.0,1.295,71.44000000000001,0.0,2.1925,6.585,4.0,108.7,1.4125,0.75,5869.6,0.19,8.09,20.0,316.64,21.799999999999997,40.10000000000001,12.0,20.0,339.0,8.77,8.629000000000001,37.392,200.0,12.0,484.0633,2460.6,10913.0,21.1818,102.679829,60.0,3305.0,9.55,19.0,25.0,8.0,17.0,12.0,434.7999999999999,4.95,5.6499999999999995,898.0,20.0,5.18,42.0
1363,0.53,1.44,0.0,3.0,0.0017999999999999,765.0,86.0,3.0,2.17,2.72,772.0000000000001,3.0,3.0,204.5,8.345,13.0,7.11,4.5,3.0,23.31,352.0,0.641,25.919914499999997,0.1182,1.0,5.699999999999999,16.69,45.58,1.299828999999999,2.548000000000001,0.32,0.9449999999999998,572.0,10.0,10.0,2.5,3.5,2.5,126.4,4.5,3.0,14.0,0.45,0.5800000000000001,5.0,2.0,0.9299999999999996,14.0,14.0,0.0591,125.4233,3.8,1.0981999999999994,1.295,0.0,0.0,5.0,5.0,5.4399999999999995,2043.0,10.0,100.9,3.0,57.5,45.0,533.15,2.0,5.2109000000000005,141.67165,1.7625,1344.15,0.72,6.0,4.5,2.1095,47.0,7.0,7.0,1.95,2.0,0.0,82.5,0.225,5.416,14.5,1.3199999999999998,46.620000000000005,0.0,2.085,3.525,2.0,111.85,1.525,0.75,2688.3,0.19,3.9,10.0,201.8,11.4,40.10000000000001,5.0,9.0,165.0,4.17,4.219,10.832,115.0,7.0,283.3433,1066.3,4086.0,10.4218,51.839828999999995,29.0,1530.0,4.34,10.0,12.0,4.0,9.0,5.0,223.7,2.59,3.05,409.0,9.0,2.6399999999999997,14.0
1364,0.9900000000000002,3.4400000000000004,2.0,8.0,0.09,777.0,1095.5,4.0,2.78,3.617142857142857,1577.2,4.0,4.0,262.42857142857144,7.845714285714286,53.0,3.08,7.714285714285714,4.0,175.26428571428573,272.0,1.07,25.148496228571428,0.6252000000000001,1.7142857142857142,8.342857142857143,54.92,398.65,2.8794736000000043,4.439999999999998,0.2099999999999999,1.93,4101.0,10.0,10.0,2.142857142857143,4.285714285714286,1.7142857142857142,247.75,3.8571428571428568,13.0,13.0,1.9,1.3000000000000005,4.7142857142857135,2.0,0.8500000000000001,13.0,13.0,0.0893142857142857,105.38421,16.3,2.1691000000000003,1.4657142857142855,1.0,1.0,1.4285714285714284,8.571428571428571,25.32,4240.0,60.0,178.50714285714284,1.0,44.57142857142857,141.0,1150.65,3.0,4.732728571428572,106.05488714285714,2.104285714285714,2076.0642857142857,0.96,4.7142857142857135,1.5714285714285712,1.874285714285714,40.0,1.857142857142857,12.142857142857142,1.6985714285714286,1.5714285714285712,0.4285714285714285,71.28571428571428,0.2714285714285714,15.494285714285713,12.0,1.3928571428571428,1226.85,3.0,1.8928571428571428,14.73,12.0,122.67142857142856,1.4285714285714286,0.3999999999999999,14532.45,0.22,11.89,10.0,1249.5500000000002,58.400000000000006,57.0,15.0,54.0,499.0,13.25,13.12,108.46,312.0,30.0,742.3842099999999,8054.55,29680.0,33.1291,176.0394736,84.0,5439.0,19.46,33.0,33.0,11.0,11.0,12.0,858.6999999999999,10.26,10.0,1837.0,27.0,9.75,85.0
1365,1.7400000000000002,3.0,2.0,3.0,0.0552,1027.2,1763.4,3.0,2.54,1.2000000000000002,2133.0,4.0,4.0,242.2,3.728,50.0,9.32,4.8,1.0,6.738,717.0,2.5199999999999996,19.643789440000003,0.1104,1.8000000000000005,9.194,18.64,16.77,12.309473600000002,16.62,0.8300000000000001,3.13,6275.42,0.0,0.0,3.6,3.6000000000000005,2.4,187.59,4.8,13.0,26.0,3.08,0.2000000000000001,3.6000000000000005,4.0,2.19,13.0,13.0,0.02208,152.93421,21.01,2.540899999999999,1.1760000000000002,0.0,0.0,10.0,0.0,6.0,2664.748,0.0,78.44600000000001,4.0,32.4,17.0,760.1100000000001,4.0,7.35364,77.173684,1.7220000000000002,943.35,2.5,5.4,4.3999999999999995,2.602,61.0,5.2,8.8,2.62,2.0,0.0,67.0,0.6160000000000001,6.868,10.8,1.062,33.690000000000005,0.0,2.564,8.61,9.0,94.24,1.06,1.15,4716.75,0.76,13.1,50.0,392.23,45.97,123.1,18.0,24.0,335.0,12.82,13.01,34.339999999999996,162.0,18.0,385.86842,3800.55,13323.74,36.7682,98.2189472,54.0,5136.0,12.7,18.0,27.0,10.0,22.0,12.0,471.2,5.880000000000001,5.3,1211.0,24.0,5.3100000000000005,44.0
1366,1.0800000000000003,0.0,2.0,2.0,0.0248,772.0,728.0,2.0,2.69,3.0,1333.0,3.0,3.0,267.0,7.525,47.0,3.59,4.0,0.0,33.4,350.0,1.12,25.8747368,0.1352,2.0,13.05,15.05,33.2,2.309473600000004,10.86,0.3700000000000001,2.18,4330.0,0.0,0.0,3.0,4.5,1.5,156.24,4.0,12.0,13.0,0.49,0.54,5.0,2.0,0.9300000000000002,13.0,13.0,0.0676,94.01421,17.5,0.6591000000000005,1.6800000000000002,0.0,0.0,10.0,0.0,6.0,4265.0,0.0,112.88,3.0,51.0,70.0,1454.15,3.0,5.49955,121.927105,2.51,1556.65,0.9899999999999998,4.5,3.5,1.65,36.0,6.5,7.5,1.615,2.0,0.0,60.5,0.245,22.27,9.0,1.375,66.8,0.0,1.715,5.02,4.0,134.1,1.45,0.6000000000000001,3113.3,0.17,3.23,20.0,225.76,26.1,68.0,6.0,8.0,121.0,3.43,3.3,44.54,102.0,9.0,243.85421,2908.3,8530.0,10.9991,51.7494736,18.0,1544.0,5.38,10.0,9.0,4.0,7.0,3.0,268.2,3.3600000000000003,2.9,534.0,8.0,2.75,15.0
1367,0.96,5.78,2.0,9.0,0.0798,1071.9166666666663,1233.0,6.0,1.6949999999999998,1.925,3852.6,5.0,5.0,149.41666666666666,5.998333333333333,74.0,19.0,7.75,5.0,4.781666666666666,653.0,1.65,22.114124833333335,0.3817,1.4166666666666663,5.65,71.98,27.59,11.543468,15.195,0.5,3.71,12083.04,10.0,10.0,3.25,2.8333333333333335,3.1666666666666665,466.8,5.0,14.0,45.0,3.817,4.88,4.416666666666666,4.0,1.7800000000000002,14.0,14.0,0.0318083333333333,202.5789,25.2,4.9300999999999995,1.1733333333333331,0.0,0.0,5.75,4.25,23.1,2072.063333333333,51.0,68.41558333333333,5.0,44.83333333333333,429.0,382.175,5.0,6.664791666666666,108.97490833333332,1.7791666666666668,828.2333333333333,1.7599999999999998,6.25,4.5,2.336666666666667,75.0,3.75,10.25,2.23,2.0,0.0,81.41666666666667,0.3180833333333333,6.270416666666666,14.416666666666666,1.2108333333333334,57.38000000000001,0.0,2.545,21.35,17.0,97.70833333333331,1.2541666666666664,0.75,9938.8,0.36,26.76,69.0,820.9870000000001,67.8,105.0,39.0,93.0,977.0,30.54,28.04,75.24499999999999,538.0,34.0,1307.6989,4586.1,24864.76,79.97749999999999,265.369498,173.0,12863.0,20.34,53.0,75.0,24.0,54.0,38.0,1172.5,14.08,15.05,1793.0,60.0,14.53,123.0
1368,0.96,5.78,2.0,9.0,0.08,1078.9230769230771,1233.0,6.0,1.734615384615385,2.2723076923076926,3852.6,5.0,5.0,158.76923076923077,6.4969230769230775,74.0,19.0,7.923076923076923,5.0,12.386153846153846,653.0,1.65,22.434731384615382,0.509,1.4615384615384617,5.446153846153846,84.46000000000001,49.99,11.543468,25.405,0.5,3.71,12083.04,10.0,10.0,2.8461538461538467,3.2307692307692313,2.7692307692307696,466.8,4.538461538461538,14.0,59.0,4.216,4.88,4.384615384615385,4.0,1.7800000000000002,14.0,14.0,0.0391538461538461,202.5789,25.2,4.9300999999999995,1.2007692307692308,0.0,0.0,6.846153846153847,3.153846153846154,29.540000000000003,2010.9046153846157,41.0,64.972,5.0,44.61538461538462,429.0,427.3346153846154,5.0,6.744953846153847,107.9176076923077,1.7892307692307694,755.6423076923078,1.7599999999999998,6.0769230769230775,4.769230769230769,2.3,75.0,4.538461538461539,9.461538461538462,2.1815384615384614,2.0,0.0,79.6923076923077,0.3243076923076923,7.535384615384616,14.076923076923078,1.2076923076923078,161.02,0.0,2.515384615384616,23.26,19.0,97.16153846153846,1.234615384615385,0.75,9823.35,0.36,28.36,89.0,844.636,70.8,105.0,37.0,103.0,1036.0,32.7,29.9,97.96,580.0,42.0,1402.9289,5555.35,26141.76,87.68440000000001,291.651508,183.0,14026.0,22.549999999999997,57.0,79.0,26.0,62.0,36.0,1263.1,15.61,16.05,2064.0,59.0,15.7,123.0
1369,1.27,5.78,2.0,3.0,0.0798,956.0,1350.4,3.0,4.085,2.89,4001.0,4.0,4.0,369.5,9.5,67.0,19.0,4.5,3.0,13.815,716.0,2.3899999999999997,21.641734,0.0798,2.0,14.095,19.0,27.57,13.843468,13.78,0.69,4.25,12345.42,1.0,1.0,2.5,4.0,2.0,473.59,4.5,13.0,3.0,1.04,2.9299999999999997,4.5,5.0,2.06,3.0,3.0,0.0399,222.0289,26.61,5.053199999999999,1.115,0.0,0.0,9.5,0.5,5.78,6327.29,1.0,240.205,4.0,50.0,241.0,729.95,4.0,5.8434,127.01445,2.595,2090.65,2.56,5.0,4.0,2.415,84.0,1.5,12.5,2.34,2.0,0.0,53.5,0.52,7.11,9.5,1.075,27.630000000000003,0.0,2.41,5.1899999999999995,4.0,111.25,1.175,1.15,4181.3,0.8,4.68,19.0,480.41,28.19,132.5,5.0,9.0,107.0,4.82,4.83,14.22,100.0,8.0,254.0289,1459.9,12654.58,11.6868,43.283468,19.0,1912.0,8.17,9.0,10.0,4.0,8.0,4.0,222.5,2.23,2.35,739.0,9.0,2.15,25.0
1370,1.27,5.78,2.0,3.0,0.0798,1075.3333333333333,1350.4,3.0,3.5966666666666667,1.9266666666666667,4001.0,4.0,4.0,329.3333333333333,6.333333333333333,67.0,19.0,5.0,3.0,9.22,716.0,2.3899999999999997,19.33448933333333,0.0798,1.6666666666666663,9.66,19.0,27.57,13.843468,13.78,0.69,4.25,12345.42,1.0,1.0,3.0,3.333333333333333,2.6666666666666665,473.59,5.0,13.0,3.0,1.96,2.9299999999999997,3.666666666666666,5.0,2.06,3.0,3.0,0.0266,222.0289,26.61,5.053199999999999,0.9033333333333332,0.0,0.0,9.666666666666666,0.3333333333333333,5.78,4269.719999999999,1.0,161.27333333333334,4.0,36.0,241.0,504.8833333333333,4.0,6.685599999999999,90.00963333333333,1.8866666666666665,1423.8166666666666,2.56,5.666666666666666,4.666666666666667,2.813333333333333,84.0,1.0,12.999999999999998,2.7666666666666666,2.0,0.0,64.66666666666667,0.6533333333333333,4.813333333333333,11.666666666666666,0.96,27.66,0.0,2.753333333333333,5.66,5.0,89.16666666666666,0.9833333333333332,1.15,4271.45,0.8,8.3,29.0,483.82,28.979999999999997,132.5,9.0,15.0,194.0,8.26,8.44,14.44,108.0,10.0,270.0289,1514.65,12809.16,20.0568,58.003468,35.0,3226.0,10.79,11.0,17.0,6.0,14.0,8.0,267.5,2.71,2.95,988.0,15.0,2.88,39.0
