params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score
"{'max_depth': 10, 'max_features': None, 'n_estimators': 900}",0.6876362997309534,0.6562199896062522,0.7725096702652301,0.6583128063132591,0.73061931086296,0.6851503438705121,0.7497846871637941,0.7750995253997951,0.6730580474897673,0.9554660937749979,0.734385677447752
"{'max_depth': 10, 'max_features': None, 'n_estimators': 1000}",0.68764902084835,0.6556253794017779,0.7711553747527874,0.6602022568594527,0.7286629348841831,0.6856401243621366,0.7483912246745026,0.774841224130784,0.6738500914310098,0.9558590730663823,0.7341876704411366
"{'max_depth': 15, 'max_features': 'sqrt', 'n_estimators': 100}",0.6910489956377325,0.663758821444828,0.7475056496391922,0.6605803155792752,0.6170149812315542,0.6567849760052668,0.7166118901896387,0.8004411035141314,0.6632893926793779,0.9561706503613178,0.7173206776282315
"{'max_depth': 15, 'max_features': 'sqrt', 'n_estimators': 200}",0.6778125798997047,0.666790540248269,0.7412225084727895,0.6547986438798126,0.616217122672871,0.6560488496561027,0.7214079025939897,0.7968707564049635,0.663741722935283,0.953678531614316,0.7148589158378102
"{'max_depth': 15, 'max_features': 'sqrt', 'n_estimators': 300}",0.6723827677938851,0.6689250232805641,0.7408433123662393,0.6603128924201497,0.6071724349627873,0.6572846891687641,0.7170122237482842,0.799887769645737,0.6625016816659879,0.9474307309181449,0.7133753525970544
"{'max_depth': 15, 'max_features': 'sqrt', 'n_estimators': 400}",0.6696349337817449,0.6686529698969454,0.7360666688198741,0.6600051385961493,0.613917559357082,0.6532717344273316,0.7168730538285887,0.8044837617060411,0.6607500811520232,0.9496728553041395,0.7133328756869919
"{'max_depth': 15, 'max_features': 'sqrt', 'n_estimators': 500}",0.6756067533342949,0.6681756868161937,0.7368743058501123,0.6604474191571645,0.6130272196086805,0.6483110355103331,0.7171551491063097,0.7986295779040953,0.6608422845071744,0.940951470937814,0.7120020902732173
"{'max_depth': 15, 'max_features': 'sqrt', 'n_estimators': 600}",0.6736889475274953,0.6692480196014922,0.7372940183386856,0.659600590119053,0.6129310446499782,0.6483104092470227,0.7168579025288307,0.801795808148642,0.6604903529753091,0.9389736279543125,0.7119190721090821
"{'max_depth': 15, 'max_features': 'sqrt', 'n_estimators': 700}",0.671536911968199,0.6671829684558025,0.735951510365554,0.6610567129666945,0.6135312223584574,0.6492437553615226,0.7215646988033071,0.8000862981467939,0.65854252061857,0.9395281426662461,0.7118224741711147
"{'max_depth': 15, 'max_features': 'sqrt', 'n_estimators': 800}",0.6723540958176605,0.6652490969075118,0.7363518637372465,0.6592672059321135,0.6120518156930295,0.6495155913828634,0.7215405757767522,0.8013470054190373,0.6579033475803354,0.9352945766871905,0.7110875174933741
"{'max_depth': 15, 'max_features': 'sqrt', 'n_estimators': 900}",0.6715976878320017,0.6651092601891189,0.7376354606027267,0.6613738606830739,0.6119888524691369,0.6495749594375716,0.720181227235584,0.8001177275905964,0.6567649149117961,0.9359877329360238,0.7110331683887631
"{'max_depth': 15, 'max_features': 'sqrt', 'n_estimators': 1000}",0.6716993964050214,0.6649462221270176,0.7368551908113011,0.6625612772716438,0.6108499031050927,0.648437687698386,0.7207542727594882,0.8013961264654128,0.657154644771674,0.9386607699955408,0.7113315491410578
"{'max_depth': 15, 'max_features': 'log2', 'n_estimators': 100}",0.7000008679681473,0.6606591641575562,0.7424135341013397,0.6593016170896863,0.6447923971285231,0.6827724466888084,0.7530561780962066,0.8149620228510644,0.67193446452826,0.9723709638453044,0.7302263656454897
"{'max_depth': 15, 'max_features': 'log2', 'n_estimators': 200}",0.696691364618968,0.6607095488788541,0.7441660702742204,0.6700752730807191,0.629937947214392,0.6765624158497406,0.746631788742234,0.8091127798686334,0.6725881883049877,0.9633962434706188,0.7269871620303369
"{'max_depth': 15, 'max_features': 'log2', 'n_estimators': 300}",0.6924108333051517,0.6692922876842053,0.740166048610713,0.6646514756086628,0.6242096944230745,0.666004437395206,0.7421022077945074,0.8111606741850174,0.6720736136791577,0.9600222465892979,0.7242093519274994
"{'max_depth': 15, 'max_features': 'log2', 'n_estimators': 400}",0.6905629882578699,0.676376865257737,0.7366121914621487,0.6663693343299243,0.6205966822087032,0.6611553096361653,0.7371329291906517,0.8149850169136563,0.6716865394425688,0.961097526552241,0.7236575383251667
"{'max_depth': 15, 'max_features': 'log2', 'n_estimators': 500}",0.6942879586768915,0.6784488962565826,0.7354083208757195,0.666462725613638,0.6244497848421827,0.6568975141004095,0.7391238614691055,0.8138118081607594,0.6692716790711531,0.9574729724344706,0.7235635521500913
"{'max_depth': 15, 'max_features': 'log2', 'n_estimators': 600}",0.6984284789345069,0.6792666995499718,0.7361624923171647,0.6693463811954122,0.6209238850960802,0.6552278941172648,0.7382297954570225,0.8122408849282677,0.6705696684858394,0.9573379600278642,0.7237734140109394
"{'max_depth': 15, 'max_features': 'log2', 'n_estimators': 700}",0.6975425830041033,0.6802153662315743,0.7345199443511969,0.6704537406001013,0.6184388559758571,0.6541052838320206,0.7363801418103988,0.8109674983383486,0.6707686114158865,0.9594332162695813,0.7232825241829068
"{'max_depth': 15, 'max_features': 'log2', 'n_estimators': 800}",0.695652735678576,0.6798779955830745,0.7351709307994265,0.6691706455392942,0.6197232507270062,0.6547952877037481,0.7367361419021745,0.809220179394549,0.6695678277661227,0.9535693449757403,0.7223484340069712
"{'max_depth': 15, 'max_features': 'log2', 'n_estimators': 900}",0.6922371994110506,0.6804674086996875,0.7354656642922011,0.6698184655453496,0.6205842091328245,0.6554633406002053,0.7352624910003264,0.8095349049165494,0.6680495860212151,0.9525241797812425,0.7219407449400652
"{'max_depth': 15, 'max_features': 'log2', 'n_estimators': 1000}",0.6918020975939172,0.6788297996573012,0.733847136021449,0.6689809480547813,0.6184328461813634,0.6571838702027935,0.7351567882854382,0.8083318517648223,0.6667015753598099,0.950266208293067,0.7209533121414743
"{'max_depth': 15, 'max_features': 1, 'n_estimators': 100}",0.8085600699175085,0.7050167882014654,0.7790103313317782,0.7641093246973355,0.6860640269242804,0.666547198694115,0.7931269958224809,0.8805315315240019,0.7576848463372364,1.023171618545793,0.7863822731995994
"{'max_depth': 15, 'max_features': 1, 'n_estimators': 200}",0.8061910099871644,0.7047068347497962,0.7750708990169554,0.7650088404370647,0.6715075168915486,0.6770165363815969,0.7922145178047989,0.8913920982358154,0.7526922181867222,1.0021158063317432,0.7837916278023205
"{'max_depth': 15, 'max_features': 1, 'n_estimators': 300}",0.8009797227073493,0.7113401816202484,0.7748515663525208,0.7625029790467258,0.6681018155113945,0.687913286253708,0.7864879477898884,0.893115648287892,0.7436160131528756,1.005030577515251,0.7833939738237854
"{'max_depth': 15, 'max_features': 1, 'n_estimators': 400}",0.8009128687883945,0.7127030787630859,0.771888364556153,0.7602335725592958,0.6729399409130277,0.6916751085140846,0.7892275410600259,0.8912199458962995,0.7457871561496725,1.0122441564257707,0.7848831733625812
