params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score
"{'learning_rate': 0.09, 'max_depth': 1, 'n_estimators': 5000}",0.5835634666066624,0.6552945362867102,0.637243555045963,0.6065049050558983,0.6164910072685796,0.5498665018654986,0.6355476254894015,0.7007052086321697,0.6955163852703399,0.604844387256539,0.6285577578777761
"{'learning_rate': 0.09, 'max_depth': 1, 'n_estimators': 7000}",0.5823225895141649,0.6553554239599132,0.6308457245208391,0.6134304246662777,0.6246047458054653,0.5562322890440133,0.6279699175562009,0.7047300885590121,0.7042629152813736,0.6086225262978789,0.6308376645205138
"{'learning_rate': 0.09, 'max_depth': 1, 'n_estimators': 9000}",0.5818860430847055,0.657353213614622,0.6296534300035778,0.6210739225644286,0.6365562359088427,0.5673408752338278,0.6224462592391886,0.7098720723439687,0.7139075056429083,0.6138519951624108,0.6353941552798481
"{'learning_rate': 0.09, 'max_depth': 3, 'n_estimators': 1000}",0.5403254102729,0.6474468230711181,0.6385241706698269,0.5581082460029103,0.570224655063,0.5214940406099134,0.6471190123904075,0.6448254547971737,0.6479781469756072,0.5455196501166396,0.5961565609969497
"{'learning_rate': 0.09, 'max_depth': 3, 'n_estimators': 3000}",0.5405562109985534,0.6473831653511649,0.6425052380758093,0.5592964853334695,0.5718597493452577,0.5209181885047615,0.6484201184141546,0.6433458204835963,0.6521099550351602,0.5444971538012101,0.5970892085343138
"{'learning_rate': 0.09, 'max_depth': 3, 'n_estimators': 5000}",0.5405226407664986,0.6474245869570182,0.6425214716185247,0.5593932340118397,0.5717454337768532,0.5209257494338607,0.6483024574708601,0.6433563904773021,0.6521519236431556,0.5444205500849147,0.5970764438240829
"{'learning_rate': 0.09, 'max_depth': 3, 'n_estimators': 7000}",0.5405230886534009,0.6474268370437608,0.6425205512115698,0.559390868799058,0.5717454717972617,0.5209282871180071,0.6483017604939186,0.643355826761812,0.6521508155005223,0.5444194583918479,0.5970762965771158
"{'learning_rate': 0.09, 'max_depth': 3, 'n_estimators': 9000}",0.5405231246274249,0.647426869085426,0.6425205372930676,0.5593908444525912,0.5717452250117316,0.5209284461420876,0.6483017950875093,0.6433559564195757,0.6521508523463394,0.5444192914234894,0.5970762941889242
"{'learning_rate': 0.09, 'max_depth': 5, 'n_estimators': 1000}",0.5369594571954216,0.665785446934721,0.6057579769638232,0.5263799486332565,0.4764922413361974,0.4681754131091557,0.6829771740929018,0.6862274274518056,0.6577459188384042,0.5234742197407146,0.5829975224296402
"{'learning_rate': 0.09, 'max_depth': 5, 'n_estimators': 3000}",0.5369823837051068,0.6657884735361818,0.6057801994801567,0.5264248913404584,0.4764596514088329,0.46816587628689027,0.6829411359494716,0.6862443238110912,0.657735489146889,0.5235145071981496,0.5830036931863228
"{'learning_rate': 0.09, 'max_depth': 5, 'n_estimators': 5000}",0.5369823839617324,0.6657884731111542,0.6057801996899235,0.526424891013926,0.47645965109751576,0.46816587632368006,0.6829411371606985,0.6862443233101545,0.6577354892564163,0.5235145068515252,0.5830036931776726
"{'learning_rate': 0.09, 'max_depth': 5, 'n_estimators': 7000}",0.5369823839617324,0.6657884731111542,0.6057801996899235,0.526424891013926,0.47645965109751576,0.46816587632368006,0.6829411371606985,0.6862443233101545,0.6577354892564163,0.5235145068515252,0.5830036931776726
"{'learning_rate': 0.09, 'max_depth': 5, 'n_estimators': 9000}",0.5369823839617324,0.6657884731111542,0.6057801996899235,0.526424891013926,0.47645965109751576,0.46816587632368006,0.6829411371606985,0.6862443233101545,0.6577354892564163,0.5235145068515252,0.5830036931776726
"{'learning_rate': 0.09, 'max_depth': 7, 'n_estimators': 1000}",0.5390720241138804,0.6727267869535118,0.600203839880318,0.6015452047159502,0.5332894162311276,0.5431148936233537,0.6662632260285298,0.6848990634804517,0.6647210862814433,0.5127873114504099,0.6018622852758976
"{'learning_rate': 0.09, 'max_depth': 7, 'n_estimators': 3000}",0.5390719877823225,0.6727268290750599,0.6002038299252709,0.6015452067973335,0.5332892852700102,0.5431149170118672,0.6662631396935247,0.6848991100032833,0.6647211798023881,0.5127873893291953,0.6018622874690255
"{'learning_rate': 0.09, 'max_depth': 7, 'n_estimators': 5000}",0.5390719877823225,0.6727268290750599,0.6002038299252709,0.6015452067973335,0.5332892852700102,0.5431149170118672,0.6662631396935247,0.6848991100032833,0.6647211798023881,0.5127873893291953,0.6018622874690255
"{'learning_rate': 0.09, 'max_depth': 7, 'n_estimators': 7000}",0.5390719877823225,0.6727268290750599,0.6002038299252709,0.6015452067973335,0.5332892852700102,0.5431149170118672,0.6662631396935247,0.6848991100032833,0.6647211798023881,0.5127873893291953,0.6018622874690255
"{'learning_rate': 0.09, 'max_depth': 7, 'n_estimators': 9000}",0.5390719877823225,0.6727268290750599,0.6002038299252709,0.6015452067973335,0.5332892852700102,0.5431149170118672,0.6662631396935247,0.6848991100032833,0.6647211798023881,0.5127873893291953,0.6018622874690255
"{'learning_rate': 0.09, 'max_depth': 9, 'n_estimators': 1000}",0.5423471633778206,0.6780627164114229,0.6626547716714553,0.6226959814971375,0.5443717908246416,0.5894849701937694,0.6695102713084482,0.6750354582393203,0.6941118262296776,0.5077210250120894,0.6185995974765783
"{'learning_rate': 0.09, 'max_depth': 9, 'n_estimators': 3000}",0.5423471633778206,0.6780627164114229,0.6626547716714553,0.6226959814971375,0.5443717908246416,0.5894849701937694,0.6695102713084482,0.6750354582393203,0.6941118262296776,0.5077210250120894,0.6185995974765783
"{'learning_rate': 0.09, 'max_depth': 9, 'n_estimators': 5000}",0.5423471633778206,0.6780627164114229,0.6626547716714553,0.6226959814971375,0.5443717908246416,0.5894849701937694,0.6695102713084482,0.6750354582393203,0.6941118262296776,0.5077210250120894,0.6185995974765783
"{'learning_rate': 0.09, 'max_depth': 9, 'n_estimators': 7000}",0.5423471633778206,0.6780627164114229,0.6626547716714553,0.6226959814971375,0.5443717908246416,0.5894849701937694,0.6695102713084482,0.6750354582393203,0.6941118262296776,0.5077210250120894,0.6185995974765783
"{'learning_rate': 0.09, 'max_depth': 9, 'n_estimators': 9000}",0.5423471633778206,0.6780627164114229,0.6626547716714553,0.6226959814971375,0.5443717908246416,0.5894849701937694,0.6695102713084482,0.6750354582393203,0.6941118262296776,0.5077210250120894,0.6185995974765783
