formula,avg_1st_ionization_potential_(kJ/mol),avg_Allred-Rockow_electronegativity,avg_Atomic_Number,avg_Atomic_Radus,avg_Atomic_Weight,avg_Boiling_Point_(K),avg_Cohesive_energy,avg_Covalent_Radius,avg_Critical_Temperature,avg_Density_(g/mL),avg_Gordy_electonegativity,avg_Melting_point_(K),avg_Mendele_Number,avg_Molar_Denstiy_(mol/ml),avg_Molar_Heat_Capacity(J/mol_K),avg_Nagle_electonegativity,avg_Number_of_unfilled_d_valence_electrons,avg_Number_of_unfilled_f_valence_electrons,avg_Number_of_unfilled_p_valence_electrons,avg_Number_of_unfilled_s_valence_electrons,avg_Orbital_Radius(pm),avg_Pauling_Electronegativity,avg_Period,avg_Zunger_radii_sum,avg_abs_valence,avg_families,avg_gilmor_number_of_valence_electron,avg_group,avg_heat_atomization(kJ/mol),avg_heat_of_fusion_(kJ/mol)_,avg_heat_of_vaporization_(kJ/mol)_,avg_ionic_radius,avg_l_quantum_number,avg_metallic_valence,avg_number_of_valence_electrons,avg_outer_shell_electrons,avg_polarizability(A^3),avg_specific_heat_(J/g_K)_,avg_thermal_conductivity_(W/(m_K))_,avg_valence_d,avg_valence_f,avg_valence_p,avg_valence_s,sum_1st_ionization_potential_(kJ/mol),sum_Allred-Rockow_electronegativity,sum_Atomic_Number,sum_Atomic_Radus,sum_Atomic_Weight,sum_Boiling_Point_(K),sum_Cohesive_energy,sum_Covalent_Radius,sum_Critical_Temperature,sum_Density_(g/mL),sum_Gordy_electonegativity,sum_Melting_point_(K),sum_Mendele_Number,sum_Molar_Denstiy_(mol/ml),sum_Molar_Heat_Capacity(J/mol_K),sum_Nagle_electonegativity,sum_Number_of_unfilled_d_valence_electrons,sum_Number_of_unfilled_f_valence_electrons,sum_Number_of_unfilled_p_valence_electrons,sum_Number_of_unfilled_s_valence_electrons,sum_Orbital_Radius(pm),sum_Pauling_Electronegativity,sum_Period,sum_Zunger_radii_sum,sum_abs_valence,sum_families,sum_gilmor_number_of_valence_electron,sum_group,sum_heat_atomization(kJ/mol),sum_heat_of_fusion_(kJ/mol)_,sum_heat_of_vaporization_(kJ/mol)_,sum_ionic_radius,sum_l_quantum_number,sum_metallic_valence,sum_number_of_valence_electrons,sum_outer_shell_electrons,sum_polarizability(A^3),sum_specific_heat_(J/g_K)_,sum_thermal_conductivity_(W/(m_K))_,sum_valence_d,sum_valence_f,sum_valence_p,sum_valence_s,range_1st_ionization_potential_(kJ/mol),range_Allred-Rockow_electronegativity,range_Atomic_Number,range_Atomic_Radus,range_Atomic_Weight,range_Boiling_Point_(K),range_Cohesive_energy,range_Covalent_Radius,range_Critical_Temperature,range_Density_(g/mL),range_Gordy_electonegativity,range_Melting_point_(K),range_Mendele_Number,range_Molar_Denstiy_(mol/ml),range_Molar_Heat_Capacity(J/mol_K),range_Nagle_electonegativity,range_Number_of_unfilled_d_valence_electrons,range_Number_of_unfilled_f_valence_electrons,range_Number_of_unfilled_p_valence_electrons,range_Number_of_unfilled_s_valence_electrons,range_Orbital_Radius(pm),range_Pauling_Electronegativity,range_Period,range_Zunger_radii_sum,range_abs_valence,range_families,range_gilmor_number_of_valence_electron,range_group,range_heat_atomization(kJ/mol),range_heat_of_fusion_(kJ/mol)_,range_heat_of_vaporization_(kJ/mol)_,range_ionic_radius,range_l_quantum_number,range_metallic_valence,range_number_of_valence_electrons,range_outer_shell_electrons,range_polarizability(A^3),range_specific_heat_(J/g_K)_,range_thermal_conductivity_(W/(m_K))_,range_valence_d,range_valence_f,range_valence_p,range_valence_s,target
Pr2Te3,732.2,1.7320000000000002,54.8,1.726,132.92399999999998,2073.83,2.794,1.4700000000000002,4957.4,6.452,5.12,915.25,60.8,0.05,26.02,1.6720000000000002,4.0,12.8,3.6000000000000005,0.0,144.34,1.712,5.4,2.7940000000000005,3.6,4.8,4.8,10.8,260.6,13.249999999999998,150.25,1.58,1.8000000000000005,2.4400000000000004,4.8,2.0,14.580000000000002,0.196,6.41,6.0,1.2000000000000002,2.4,2.0,3661.0,8.66,274.0,8.63,664.6199999999999,10369.15,13.97,7.35,24787.0,32.26,25.6,4576.25,304.0,0.25,130.1,8.36,20.0,64.0,18.0,0.0,721.6999999999999,8.56,27.0,13.97,18.0,24.0,24.0,54.0,1303.0,66.25,751.25,7.9,9.0,12.2,24.0,10.0,72.9,0.98,32.05,30.0,6.0,12.0,10.0,342.0,1.07,7.0,1.2400000000000002,13.310000000000002,2027.2,1.5100000000000002,0.2999999999999998,6571.0,0.5299999999999994,0.8000000000000007,481.5000000000001,73.0,0.0,1.25,1.02,10.0,3.0,4.0,0.0,83.1,0.9700000000000002,1.0,2.8100000000000005,1.0,3.0,3.0,13.0,159.0,10.599999999999998,244.25,0.4500000000000002,2.0,1.1,3.0,0.0,22.7,0.01,10.15,10.0,3.0,4.0,0.0,0.8827999999999996
Pr2Te4O11,1116.7058823529412,2.972352941176471,24.352941176470587,0.8905882352941177,56.95411764705882,742.5735294117648,2.645882352941177,0.9841176470588237,1695.0811764705882,2.264705882352941,7.241764705882353,347.12647058823535,79.47058823529412,0.0176470588235294,18.678823529411765,2.956470588235294,7.647058823529412,13.647058823529411,2.4705882352941178,0.0,78.10588235294118,2.8529411764705883,3.1764705882352944,1.2241176470588235,3.8823529411764706,6.294117647058823,5.647058823529412,14.470588235294118,249.3529411764706,5.068235294117647,49.48882352941176,0.9352941176470588,1.2352941176470589,0.8352941176470587,5.647058823529412,4.588235294117648,5.122941176470588,0.6647058823529413,2.0429411764705883,2.3529411764705883,0.3529411764705882,3.5294117647058822,2.0,18984.0,50.53,414.0,15.14,968.22,12623.75,44.98,16.729999999999997,28816.38,38.5,123.11,5901.15,1351.0,0.3,317.54,50.260000000000005,130.0,232.0,42.0,0.0,1327.8,48.5,54.0,20.81,66.0,107.0,96.0,246.0,4239.0,86.16,841.31,15.9,21.0,14.2,96.0,78.0,87.09,11.3,34.73,40.0,6.0,60.0,34.0,787.0,2.5199999999999996,51.0,1.99,124.91,3200.0,1.5100000000000002,0.92,8745.42,6.77,3.729999999999999,1149.4,73.0,0.05,12.05,2.56,10.0,3.0,4.0,0.0,149.2,2.31,4.0,4.010000000000001,1.0,4.0,3.0,13.0,159.0,17.27,293.39,1.25,2.0,3.1,3.0,4.0,27.41,0.73,12.47,10.0,3.0,4.0,0.0,3.3043
PrBN2,1033.0,2.32,19.5,1.1150000000000002,44.935,1929.9625,4.8375,0.9925,3109.095,2.2775,5.75,920.7,63.25,0.0675,16.735,2.33,10.0,13.25,4.25,0.0,94.0,2.3125,3.0,1.59,2.5,5.75,4.0,11.5,468.75,14.4525,198.02,1.0,1.5,3.025,4.0,3.75,8.35,0.8225,9.89,0.0,0.75,1.75,2.0,4132.0,9.28,78.0,4.460000000000001,179.74,7719.849999999999,19.35,3.97,12436.38,9.11,23.0,3682.8,253.0,0.27,66.94,9.32,40.0,53.0,17.0,0.0,375.99999999999994,9.25,12.0,6.36,10.0,23.0,16.0,46.0,1875.0,57.81,792.08,4.0,6.0,12.1,16.0,15.0,33.4,3.29,39.56,0.0,3.0,7.0,8.0,875.0,1.98,54.0,1.91,130.1,4197.65,2.109999999999999,0.8999999999999999,8773.81,6.77,2.28,2288.9,65.0,0.22,15.74,2.06,0.0,3.0,3.0,0.0,142.1,1.91,4.0,3.94,2.0,4.0,2.0,12.0,217.0,49.84,486.91,1.2000000000000002,2.0,0.1,2.0,3.0,27.1,0.8500000000000001,26.97,0.0,3.0,3.0,0.0,2.1062000000000003
PrCuSO,896.5,2.285,28.0,1.3199999999999998,63.13249999999999,1734.575,3.165,1.1949999999999998,3947.395,4.45,5.63,750.25,64.0,0.0625,22.1025,2.17,7.5,13.25,4.0,0.25,109.825,2.2624999999999997,3.75,2.0225000000000004,2.75,5.25,4.25,11.5,305.5,5.47,152.5775,1.2,1.75,2.635,6.5,3.75,9.6475,0.55,103.45,2.5,0.75,2.0,1.75,3586.0,9.14,112.0,5.279999999999999,252.52999999999997,6938.3,12.66,4.779999999999999,15789.58,17.8,22.52,3001.0,256.0,0.25,88.41,8.68,30.0,53.0,16.0,1.0,439.2999999999999,9.05,15.0,8.090000000000002,11.0,21.0,17.0,46.0,1222.0,21.88,610.31,4.8,7.0,10.54,26.0,15.0,38.59,2.2,413.7999999999999,10.0,3.0,8.0,7.0,787.0,2.5199999999999996,51.0,1.99,124.91,3200.0,1.08,0.92,8745.42,8.96,4.709999999999999,1301.4,71.0,0.14,12.05,2.56,10.0,3.0,4.0,1.0,149.2,2.31,4.0,4.010000000000001,4.0,4.0,4.0,13.0,107.0,12.83,296.89,1.25,2.0,5.44,8.0,5.0,27.41,0.73,400.97,10.0,3.0,4.0,1.0,1.6415999999999995
PrF3,1392.5,3.415,21.5,0.9325,49.4775,886.325,1.5550000000000002,0.945,2333.24,1.6925,8.7275,341.05,74.0,0.0125,18.3775,3.4375000000000004,10.0,13.25,2.25,0.0,78.25,3.2675,3.0,1.4275000000000002,4.5,6.75,6.0,13.5,148.25,1.9175,76.6525,0.8375,1.5,0.775,6.0,5.75,7.5225,0.6625,3.1475,0.0,0.75,3.75,2.0,5570.0,13.66,86.0,3.73,197.91,3545.3,6.220000000000001,3.78,9332.96,6.77,34.91,1364.2,296.0,0.05,73.51,13.750000000000002,40.0,53.0,9.0,0.0,313.0,13.07,12.0,5.710000000000001,18.0,27.0,24.0,54.0,593.0,7.67,306.61,3.35,6.0,3.1,24.0,23.0,30.09,2.65,12.59,0.0,3.0,15.0,8.0,1154.0,3.1000000000000005,50.0,2.0500000000000003,121.91,3205.1,2.8600000000000003,0.94,8755.68,6.77,5.45,1150.8000000000002,76.0,0.05,11.19,3.1700000000000004,0.0,3.0,5.0,0.0,154.6,2.85,4.0,4.07,2.0,5.0,4.0,14.0,277.0,6.63,293.53000000000003,1.35,2.0,3.1,4.0,5.0,27.57,0.6299999999999999,12.47,0.0,3.0,5.0,0.0,7.5968
PrLuSe3,774.8000000000001,1.894,46.4,1.546,110.5514,1967.9500000000005,3.1020000000000003,1.346,3542.2,6.196,5.620480000000001,922.15,65.0,0.05724,25.76501,1.822,9.8,10.6,3.6000000000000005,0.0,124.98,2.01,4.800000000000001,2.3440000000000003,3.2,5.4,4.8,10.8,292.8,9.112000000000002,153.16,1.41,1.6,2.42,4.8,4.3999999999999995,12.3,0.26,6.092,0.2,3.4000000000000004,2.4,2.0,3874.0,9.47,232.0,7.73,552.7570000000001,9839.75,15.509999999999998,6.7299999999999995,17711.0,30.98,28.102400000000003,4610.75,325.0,0.2862,128.82505,9.11,49.0,53.0,18.0,0.0,624.9,10.05,24.0,11.72,16.0,27.0,24.0,54.0,1464.0,45.56,765.8000000000001,7.05,8.0,12.1,24.0,22.0,61.49999999999999,1.2999999999999998,30.459999999999997,1.0,17.0,12.0,10.0,417.0,1.34,37.0,1.4400000000000002,96.00700000000002,2717.0,1.97,0.49,7143.0,5.05,1.5424000000000009,1446.0,72.0,0.0099999999999999,1.5,1.25,1.0,14.0,4.0,0.0,102.4,1.42,2.0,3.1900000000000004,3.0,4.0,3.0,13.0,200.0,11.91,318.2,0.7000000000000002,2.0,1.1,3.0,4.0,24.4,0.17,15.88,1.0,14.0,4.0,0.0,0.4935
PrMoO4F,1164.0,3.027142857142857,20.285714285714285,0.9585714285714286,45.69285714285714,1231.5642857142857,3.12,0.9614285714285712,2730.377142857143,2.424285714285714,7.394285714285713,623.8071428571429,72.57142857142856,0.0228571428571428,17.888571428571428,3.0042857142857144,9.285714285714285,13.571428571428571,2.9999999999999996,0.1428571428571428,80.82857142857142,3.004285714285714,2.9999999999999996,1.3557142857142854,4.142857142857142,6.142857142857142,5.428571428571429,12.857142857142856,298.4285714285714,5.718571428571428,130.2442857142857,0.8857142857142857,1.4285714285714284,1.268571428571429,5.7142857142857135,4.857142857142857,6.398571428571428,0.7057142857142856,21.52142857142857,0.7142857142857142,0.4285714285714285,3.0,1.8571428571428572,8148.0,21.19,142.0,6.71,319.85,8620.949999999999,21.84,6.7299999999999995,19112.64,16.97,51.75999999999999,4366.650000000001,508.0,0.16,125.22,21.03,65.0,95.0,21.0,1.0,565.8000000000001,21.03,21.0,9.490000000000002,29.0,43.0,38.0,90.0,2089.0,40.03,911.71,6.199999999999999,10.0,8.88,40.0,34.0,44.79,4.94,150.65,5.0,3.0,21.0,13.0,1154.0,3.1000000000000005,51.0,2.0500000000000003,124.91,4800.099999999999,5.98,0.94,9305.68,10.2,6.54,2836.8,76.0,0.11,12.05,3.1700000000000004,5.0,3.0,5.0,1.0,154.6,2.85,4.0,4.07,2.0,5.0,4.0,14.0,579.0,31.78,594.73,1.35,2.0,5.78,4.0,6.0,27.57,0.73,137.97,5.0,3.0,5.0,1.0,4.0857
PrTl2InSe4,753.375,2.006,50.75,1.40875,122.54207499999998,1617.025,2.4775,1.3362499999999995,3414.5,7.130000000000001,5.1541999999999994,593.3499999999999,75.0,0.0583,25.92495725,1.875,6.25,10.125,3.625,0.0,120.425,2.04375,4.875,2.02,2.75,5.75,4.5,13.25,233.875,5.64925,125.9125,1.475,1.25,2.6775,4.5,4.25,8.5375,0.245,23.547500000000003,3.75,3.875,2.375,2.0,6027.0,16.048000000000002,406.0,11.27,980.3366,12936.2,19.82,10.689999999999998,27316.0,57.040000000000006,41.2336,4746.799999999999,600.0,0.4664,207.399658,15.0,50.0,81.0,29.0,0.0,963.4,16.35,39.0,16.16,22.0,46.0,36.0,106.0,1871.0,45.194,1007.3,11.8,10.0,21.42,36.0,34.0,68.3,1.96,188.38,30.0,31.0,19.0,16.0,414.0,1.34,47.0,1.4400000000000002,125.4233,2332.0,1.8200000000000005,0.49,7143.0,7.11,1.5299999999999994,774.4000000000001,72.0,0.0099999999999999,1.5,1.25,10.0,14.0,4.0,0.0,102.4,1.42,2.0,3.1900000000000004,3.0,4.0,3.0,13.0,174.0,3.63,259.1,0.75,2.0,1.44,3.0,4.0,24.4,0.19,81.08,10.0,14.0,4.0,0.0,1.2316000000000005
PrTlSe2,749.5,1.93475,52.0,1.5225,125.803325,1734.15,2.625,1.3624999999999998,3685.75,7.0625,5.20545,690.1500000000001,67.75,0.05705,25.96995725,1.8175,7.5,9.75,3.75,0.0,127.425,1.9625,5.0,2.32375,3.0,5.5,4.5,12.0,248.0,6.103,134.075,1.5125,1.5,2.635,4.5,4.25,10.85,0.24,14.91,2.5,4.25,2.25,2.0,2998.0,7.739000000000001,208.0,6.09,503.2133,6936.6,10.5,5.449999999999999,14743.0,28.25,20.8218,2760.6000000000004,271.0,0.2282,103.879829,7.27,30.0,39.0,15.0,0.0,509.7000000000001,7.85,20.0,9.295,12.0,22.0,18.0,48.0,992.0,24.412,536.3,6.05,6.0,10.54,18.0,17.0,43.4,0.96,59.64,10.0,17.0,9.0,8.0,414.0,1.34,47.0,1.4400000000000002,125.4233,2332.0,1.8200000000000005,0.49,7143.0,7.11,1.12,714.0000000000001,72.0,0.0099999999999999,1.5,1.25,10.0,14.0,4.0,0.0,102.4,1.42,2.0,3.1900000000000004,3.0,4.0,3.0,13.0,174.0,2.748,259.1,0.75,2.0,1.44,3.0,4.0,24.4,0.19,45.58,10.0,14.0,4.0,0.0,1.2621000000000002
PtS,934.0,2.155,47.0,1.325,113.575,2409.0,4.345,1.15,4882.0,11.735,6.785399999999999,1215.55,75.5,0.0849999999999999,24.065199999999997,1.99,5.5,7.0,4.0,0.5,101.55,2.4299999999999997,4.5,1.9,6.5,5.5,4.5,13.0,422.0,10.66,259.9,1.175,1.5,3.89,8.0,3.5,4.7,0.42,35.934999999999995,4.5,7.0,2.0,1.5,1868.0,4.31,94.0,2.65,227.15,4818.0,8.69,2.3,9764.0,23.47,13.570799999999998,2431.1,151.0,0.1699999999999999,48.130399999999995,3.98,11.0,14.0,8.0,1.0,203.1,4.859999999999999,9.0,3.8,13.0,11.0,9.0,26.0,844.0,21.32,519.8,2.35,3.0,7.78,16.0,7.0,9.4,0.84,71.86999999999999,9.0,14.0,4.0,3.0,132.0,0.8699999999999999,62.0,0.89,163.01000000000002,3382.2999999999997,2.99,0.26,7136.0,19.33,1.8708,1659.2,25.0,0.05,2.590399999999999,1.0000000000000002,9.0,14.0,4.0,1.0,41.099999999999994,0.3000000000000002,3.0,1.6,5.0,3.0,3.0,6.0,286.0,17.880000000000003,500.2,0.3500000000000001,1.0,3.78,4.0,5.0,3.6,0.58,71.33,9.0,14.0,4.0,1.0,0.3848000000000002
PtS2,956.0,2.3,36.666666666666664,1.1766666666666667,86.40666666666667,1845.283333333333,3.8466666666666662,1.1066666666666665,3692.6666666666665,8.513333333333332,6.473599999999999,939.0166666666668,79.66666666666666,0.0766666666666666,23.633466666666664,2.1566666666666667,6.999999999999999,9.333333333333332,3.333333333333333,0.3333333333333333,94.7,2.48,4.0,1.6333333333333333,5.666666666666666,5.999999999999999,5.0,14.0,374.3333333333333,7.68,176.53333333333333,1.1166666666666667,1.3333333333333333,3.26,7.333333333333333,4.333333333333333,4.1,0.5166666666666666,24.046666666666663,3.0,4.666666666666666,2.6666666666666665,1.6666666666666663,2868.0,6.8999999999999995,110.0,3.53,259.22,5535.849999999999,11.54,3.3200000000000003,11078.0,25.54,19.4208,2817.05,239.0,0.2299999999999999,70.90039999999999,6.470000000000001,21.0,28.0,10.0,1.0,284.1,7.44,12.0,4.9,17.0,18.0,15.0,42.0,1123.0,23.040000000000003,529.6,3.35,4.0,9.78,22.0,13.0,12.3,1.5499999999999998,72.14,9.0,14.0,8.0,5.0,132.0,0.8699999999999999,62.0,0.89,163.01000000000002,3382.2999999999997,2.99,0.26,7136.0,19.33,1.8708,1659.2,25.0,0.05,2.590399999999999,1.0000000000000002,9.0,14.0,4.0,1.0,41.099999999999994,0.3000000000000002,3.0,1.6,5.0,3.0,3.0,6.0,286.0,17.880000000000003,500.2,0.3500000000000001,1.0,3.78,4.0,5.0,3.6,0.58,71.33,9.0,14.0,4.0,1.0,1.5467000000000004
PtSe2,916.6666666666664,2.193333333333334,48.666666666666664,1.2766666666666666,117.66666666666666,2005.4833333333331,3.5866666666666664,1.1999999999999995,3988.0,10.326666666666666,6.4136,1008.4833333333332,80.33333333333333,0.0766666666666666,25.300133333333328,2.036666666666666,6.999999999999999,9.333333333333332,3.333333333333333,0.3333333333333333,101.9,2.4599999999999995,4.666666666666666,1.76,5.666666666666666,5.999999999999999,5.0,14.0,339.66666666666663,10.993333333333332,195.13333333333333,1.2166666666666666,1.3333333333333333,3.26,7.333333333333333,4.333333333333333,4.699999999999999,0.2566666666666666,24.21333333333333,3.0,4.666666666666666,2.6666666666666665,1.6666666666666663,2750.0,6.58,146.0,3.83,353.0,6016.45,10.76,3.5999999999999996,11964.0,30.979999999999997,19.2408,3025.45,241.0,0.2299999999999999,75.90039999999999,6.11,21.0,28.0,10.0,1.0,305.7,7.379999999999999,14.0,5.28,17.0,18.0,15.0,42.0,1019.0,32.980000000000004,585.4,3.65,4.0,9.78,22.0,13.0,14.1,0.77,72.64,9.0,14.0,8.0,5.0,73.0,0.7100000000000002,44.0,0.74,116.12000000000002,3141.9999999999995,3.38,0.1200000000000001,6693.0,16.61,1.9608,1555.0,26.0,0.05,0.0903999999999989,0.8200000000000001,9.0,14.0,4.0,1.0,30.299999999999997,0.27,2.0,1.41,5.0,3.0,3.0,6.0,338.0,12.91,472.3,0.2000000000000001,1.0,3.78,4.0,5.0,2.7,0.19,71.08,9.0,14.0,4.0,1.0,0.6193
Rb2AgPS4,818.625,1.9875,25.0,1.43125,54.75749999999999,978.5,2.435,1.36125,2239.5,2.9575,4.82375,465.0375,63.5,0.055,25.29,1.91125,8.75,14.0,3.625,0.375,125.2375,2.01,3.75,2.0275,2.625,5.125,4.125,11.5,235.875,2.9025,55.79375,1.4125,0.625,2.305,5.25,4.0,14.7125,0.57125,68.34,1.25,0.0,2.375,1.625,6549.0,15.9,200.0,11.45,438.05999999999995,7828.0,19.48,10.89,17916.0,23.66,38.59,3720.3,508.0,0.44,202.32,15.29,70.0,112.0,29.0,3.0,1001.9,16.08,30.0,16.22,21.0,41.0,33.0,92.0,1887.0,23.22,446.35,11.3,5.0,18.44,42.0,32.0,117.7,4.57,546.72,10.0,0.0,19.0,13.0,609.0,1.88,32.0,1.77,76.9,1932.0,2.58,1.09,6486.0,8.97,2.6599999999999997,923.1,84.0,0.08,8.25,1.66,10.0,0.0,4.0,1.0,147.7,1.7600000000000002,2.0,2.9999999999999996,4.0,6.0,5.0,15.0,229.0,10.64,240.78,1.35,1.0,4.44,10.0,5.0,44.4,0.53,428.76,10.0,0.0,4.0,1.0,2.2636000000000003
Rb2BaNb2Se11,810.25,1.990625,36.625,1.4449999999999998,85.16562499999999,1525.0875,2.8625,1.35625,2761.4375,4.774375,5.0756250000000005,781.0125,68.125,0.0568749999999999,26.02125,1.904375,9.5,14.0,3.25,0.25,124.4375,2.11125,4.375,1.956875,3.5,5.5625,4.75,11.875,268.8125,8.657499999999999,129.07125000000002,1.4,0.9375,2.25,5.0,4.5,12.96875,0.31,15.495,0.5,0.0,2.75,1.75,12964.0,31.85,586.0,23.119999999999997,1362.65,24401.4,45.8,21.7,44183.0,76.39,81.21000000000001,12496.2,1090.0,0.91,416.34,30.47,152.0,224.0,52.0,4.0,1991.0,33.78,70.0,31.31,56.0,89.0,76.0,190.0,4301.0,138.51999999999998,2065.1400000000003,22.4,15.0,36.0,80.0,72.0,207.5,4.96,247.92,8.0,0.0,44.0,28.0,538.0,1.7200000000000002,22.0,1.62,58.37000000000002,4056.999999999999,6.720000000000001,0.95,6943.0,7.04,2.57,2429.1,85.0,0.0699999999999999,6.859999999999999,1.48,4.0,0.0,4.0,1.0,136.89999999999998,1.73,2.0,2.8099999999999996,3.0,6.0,5.0,15.0,640.0,24.209999999999997,644.3,1.2000000000000002,2.0,4.0,5.0,5.0,43.5,0.1599999999999999,57.68,4.0,0.0,4.0,1.0,1.2878
Rb2Cd(IBr)2,852.8571428571429,1.8628571428571428,42.57142857142857,1.584285714285714,99.56428571428572,647.8071428571429,1.0742857142857145,1.5199999999999998,1421.7142857142858,3.9728571428571424,4.997142857142856,360.4785714285714,65.71428571428571,0.04,31.112857142857145,1.8242857142857145,5.7142857142857135,14.0,3.1428571428571423,0.2857142857142857,136.4,2.0814285714285714,4.7142857142857135,2.2857142857142856,3.1428571428571423,5.428571428571429,4.428571428571429,11.714285714285714,103.14285714285714,5.255714285714286,45.19857142857143,1.6214285714285712,0.5714285714285714,0.92,6.0,4.571428571428571,16.857142857142854,0.3299999999999999,30.62,4.285714285714285,0.0,2.8571428571428568,1.7142857142857142,5970.0,13.04,298.0,11.09,696.95,4534.65,7.52,10.64,9952.0,27.81,34.980000000000004,2523.35,460.0,0.28,217.79,12.77,40.0,98.0,22.0,2.0,954.8,14.57,33.0,16.0,22.0,38.0,31.0,82.0,722.0,36.79,316.39,11.35,4.0,6.44,42.0,32.0,118.0,2.3099999999999996,214.34,30.0,0.0,20.0,12.0,737.0,1.98,18.0,1.71,47.0,706.2,0.37,0.97,2376.0,7.12,3.22,328.09999999999997,92.0,0.06,11.939999999999998,1.73,10.0,0.0,5.0,1.0,143.6,2.14,1.0,2.8999999999999995,5.0,7.0,6.0,16.0,26.0,5.630000000000001,84.13,1.2000000000000002,1.0,4.44,11.0,6.0,44.2,0.26,96.68,10.0,0.0,5.0,1.0,3.1710000000000003
Rb2Cd(PSe3)2,849.4545454545455,2.001818181818182,32.36363636363636,1.3681818181818182,74.4590909090909,891.9681818181818,2.2254545454545456,1.3436363636363635,1788.7272727272727,4.008181818181818,4.9799999999999995,435.7772727272727,70.72727272727272,0.0545454545454545,26.11,1.9463636363636363,9.09090909090909,14.0,3.2727272727272725,0.1818181818181818,119.12727272727273,2.091818181818182,4.090909090909091,1.8763636363636365,2.909090909090909,5.636363636363636,4.454545454545454,12.727272727272728,206.9090909090909,4.73,44.95181818181818,1.3772727272727272,0.7272727272727273,2.2218181818181817,5.454545454545454,4.545454545454545,11.98181818181818,0.4009090909090909,19.70909090909091,0.9090909090909092,0.0,2.727272727272727,1.818181818181818,9344.0,22.020000000000003,356.0,15.05,819.05,9811.65,24.48,14.779999999999998,19676.0,44.09,54.78,4793.549999999999,778.0,0.6,287.21000000000004,21.41,100.0,154.0,36.0,2.0,1310.4,23.01,45.0,20.64,32.0,62.0,49.0,140.0,2276.0,52.03,494.47,15.15,8.0,24.44,60.0,50.0,131.8,4.41,216.8,10.0,0.0,30.0,20.0,609.0,1.7200000000000002,33.0,1.67,81.44,485.0000000000001,2.58,1.0499999999999998,1966.0,7.12,2.57,281.99999999999994,85.0,0.06,7.169999999999998,1.48,10.0,0.0,4.0,1.0,136.89999999999998,1.73,2.0,2.859999999999999,4.0,6.0,5.0,15.0,229.0,6.03,87.44,1.35,1.0,3.4400000000000004,11.0,5.0,43.7,0.54,96.56,10.0,0.0,4.0,1.0,1.7916999999999998
Rb2Cd3(B4O7)4,1082.0,2.854285714285714,10.653061224489797,0.7651020408163265,23.043469387755103,1550.1418367346937,3.5,0.8616326530612244,1427.3110204081631,1.3561224489795918,6.655102040816326,848.4418367346939,77.67346938775509,0.0775510204081632,14.861836734693878,2.8508163265306123,9.387755102040815,14.0,3.387755102040816,0.0408163265306122,67.63673469387754,2.7687755102040814,2.3061224489795915,0.8330612244897957,2.653061224489796,6.244897959183673,4.5102040816326525,14.163265306122447,339.75510204081627,16.98591836734694,170.89448979591836,0.8112244897959183,0.8979591836734693,1.2922448979591836,5.183673469387755,4.571428571428571,3.8024489795918366,0.8875510204081632,17.135510204081633,0.6122448979591837,0.0,2.6122448979591835,1.9591836734693877,53018.0,139.86,522.0,37.489999999999995,1129.13,75956.95,171.5,42.22,69938.24,66.45,326.09999999999997,41573.65,3806.0,3.8,728.23,139.69,460.0,686.0,166.0,2.0,3314.2,135.67,113.0,40.82,130.0,306.0,221.0,694.0,16648.0,832.3100000000001,8373.83,39.75,44.0,63.32,254.0,224.0,186.32,43.49,839.64,30.0,0.0,128.0,96.0,911.0,2.9,43.0,2.17,101.6,4184.85,4.96,1.38,3129.42,8.65,5.18,2297.4,83.0,0.22,19.99,2.79,10.0,0.0,4.0,1.0,183.7,2.62,3.0,3.63,4.0,6.0,5.0,15.0,487.0,49.98,486.29,1.75,1.0,4.44,11.0,5.0,46.51,0.79,96.77,10.0,0.0,4.0,1.0,4.5081
